"text","label"
"Antawn Jamison ( 28 )","B-PER I-PER O O O"
"Chillicothe Paints ( 1993–2008 , joined the Prospect League )","B-ORG I-ORG O O O O O B-ORG I-ORG O"
"Antoine Dadin de Hauteserre","B-PER I-PER I-PER I-PER"
": ' '' Fifth Brother ( portrayed by Philip Anthony-Rodriguez ) ' ''","O O O O O O O O B-PER I-PER O O O"
"Château de Champs-sur-Marne","B-ORG I-ORG I-ORG"
"Secretary-General of the United Nations","B-LOC I-LOC I-LOC I-LOC I-LOC"
"1978 demo released on Off the Wall ( Special Edition ) '' ( 2001 )","O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O O"
"North Fanling New Town ( Extension of Fanling-Sheung Shui New Town )","B-LOC I-LOC I-LOC I-LOC O O O B-LOC I-LOC I-LOC I-LOC O"
"Carina Witthöft , 6–3 , 7–5","B-PER I-PER O O O O"
"File : CCStaClara.JPG|Through Santa Clara","O O O B-LOC I-LOC"
"Eveno-Bytantaysky National District","B-LOC I-LOC I-LOC"
"'' Euxoa centralis '' ( Staudinger , 1889 )","O B-ORG I-ORG O O O O O O"
"Diocese of San Andrés Tuxtla","B-LOC I-LOC I-LOC I-LOC I-LOC"
"Palisades , New York","B-LOC I-LOC I-LOC I-LOC"
"Rosephanye Powell ( born 1962 )","B-PER I-PER O O O O"
"Chum Ta Bong District","B-LOC I-LOC I-LOC I-LOC"
"Epica – Consign to Oblivion ''","B-ORG O B-ORG I-ORG I-ORG O"
"List of Flywheel , Shyster , and Flywheel ( 1990 radio series ) episodes","B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG"
"'' Epirrhoe rivata '' ( Hübner , 1813 )","O B-LOC I-LOC O O O O O O"
"** '' Justice League Elite '' :","O O B-ORG I-ORG I-ORG O O"
"It is found in Peru .","O O O O B-LOC O"
"** Ecuador : 7 % of the population","O B-LOC O O O O O O"
"Translator of KCCV-FM , Overland Park , Kansas","O O B-ORG O B-LOC I-LOC I-LOC I-LOC"
"Mrs Brigitte Vallée .","O B-PER I-PER O"
"Lipiny , Ciechanów County","B-LOC I-LOC I-LOC I-LOC"
"Tatiana Volosozhar / Maxim Trankov","B-PER I-PER O B-PER I-PER"
"Raymerville – Markville East , Ontario","B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC"
"Robert Maxwell , 5th Lord Maxwell ( 1493–1546 )","B-PER I-PER I-PER I-PER I-PER I-PER O O O"
"Prince Rupert of the Rhine 15 August 1672 – 19 November 1682","B-PER I-PER I-PER I-PER I-PER O O O O O O O"
"Železničná spoločnosť Slovensko","B-ORG I-ORG I-ORG"
"On February 6 , 1925 he retired from active duty and died in Santiago in 1938 .","O O O O O O O O O O O O O B-LOC O O O"
"The 67 's finished in last place in the 2012–13 OHL season with just 16 wins .","O O O O O O O O O B-ORG I-ORG I-ORG O O O O O"
"Internet Exchange Point ( IXP )","B-ORG I-ORG I-ORG O O O"
"`` Suzukake no Ki no Michi de `` Kimi no Hohoemi o Yume ni Miru '' to Itte Shimattara Bokutachi no Kankei wa Dō Kawatte Shimau no ka , Bokunari ni Nan-nichi ka Kangaeta Ue de no Yaya Kihazukashii Ketsuron no Yō na Mono ''","O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O"
"It was released as the first single from their 2004 album Everybody Loves a Happy Ending '' and is the first single that features both original members Roland Orzabal and Curt Smith since 1990 .","O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O B-PER I-PER O B-PER I-PER O O O"
"Conservative]] Leader David Cameron )","O O B-PER I-PER O"
"Much of the story takes place in Flagstaff , Arizona , where Sgt .","O O O O O O O B-LOC I-LOC I-LOC O O O O"
"'' Invisible Touch '' – Genesis","O B-ORG I-ORG O O B-ORG"
"United States Senate Librarian","B-PER I-PER I-PER I-PER"
"Live at Sin-é ( Legacy Edition ) ''","B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O"
"' '' Calgary '' ' , ' '' Canada '' '","O O B-LOC O O O O O B-LOC O O"
"*2001 – Hugh Hefner , Roastmaster Jimmy Kimmel","O O B-PER I-PER O O B-PER I-PER"
"Aigle Noir AC","B-ORG I-ORG I-ORG"
"Hathaways Mountain Pines , California","B-LOC I-LOC I-LOC I-LOC I-LOC"
"Peter T. King","B-PER I-PER I-PER"
"Charlie Clouser – Nine Inch Nails","B-PER I-PER O B-ORG I-ORG I-ORG"
"Former collegiate church St Bartholomew , Liège","B-ORG I-ORG I-ORG I-ORG I-ORG O B-LOC"
"It was created on 28 January 1831 for Standish O'Grady , Attorney-General for Ireland and Lord Chief Baron of the Exchequer for Ireland .","O O O O O O O O B-PER I-PER O B-ORG I-ORG I-ORG O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O"
"Zlaté Moravce District","B-LOC I-LOC I-LOC"
"Wilhelm Gustav Franz Herter","B-PER I-PER I-PER I-PER"
"Thomasville , Missouri","B-LOC I-LOC I-LOC"
"Clement Poitrenaud , 14 .","B-ORG I-ORG O O O"
"Yahn | Yazdan Chah | Yegi | Yekkeh Derakht | Yosht | Yusefabad | Yush | Yushu","B-LOC O B-LOC I-LOC O B-LOC O B-LOC I-LOC O B-LOC O B-LOC O B-LOC O B-LOC"
"1982 Tour de France","B-ORG I-ORG I-ORG I-ORG"
"John Denison-Pender , 1st Baron Pender","B-PER I-PER I-PER I-PER I-PER I-PER"
"'' Glyphipterix iometalla '' ( Meyrick , 1880 )","O B-LOC I-LOC O O O O O O"
"'' Zygaena cynarae '' ( Esper , 1789 )","O B-LOC I-LOC O O O O O O"
"'' Super World of Sports '' '","O B-ORG I-ORG I-ORG I-ORG O O"
"Chananel ben Chushiel","B-PER I-PER I-PER"
"Bobby Rush ( D )","B-PER I-PER O O O"
"Legend of Chun Hyang ''","B-ORG I-ORG I-ORG I-ORG O"
"BBC ( Test Match Special '' )","B-ORG O B-ORG I-ORG I-ORG O O"
"Bruce Beresford ( Non-Jew )","B-PER I-PER O O O"
"It was also released along with Visual Studio 2005 , Microsoft SQL Server 2005 , and BizTalk 2006 .","O O O O O O B-ORG I-ORG I-ORG O B-ORG I-ORG I-ORG I-ORG O O B-ORG O O"
"Leonardo Rodríguez Solís","B-PER I-PER I-PER"
"She was born in Aldsworth , Gloucestershire , England on 10 January 1836 .","O O O O B-LOC O B-LOC O B-LOC O O O O O"
"** Kyoto National Museum ( early production cast )","O B-ORG I-ORG I-ORG O O O O O"
"List of years in Brazil","B-ORG I-ORG I-ORG I-ORG I-ORG"
"The International League of Dermatological Societies","B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG"
"In June 1999 it was sold to National Express who in September 2004 sold it to Connex .","O O O O O O O B-ORG I-ORG O O O O O O O B-ORG O"
"Later reductions were extended into the areas that correspond to Argentina , Brazil , Bolivia and Uruguay .","O O O O O O O O O O B-LOC O B-LOC O B-LOC O B-LOC O"
"It is found in Mexico , Guatemala , Costa Rica , Panama , Colombia , Venezuela and Brazil .","O O O O B-LOC O B-LOC O B-LOC I-LOC O B-LOC O B-LOC O B-LOC O B-LOC O"
"' '' Michele Morosini '' ' ( 1308–1382 ) was ''doge '' from June 1382 until his death in October of the same year .","O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O"
"20px Władysław I the Elbow-high","O B-PER I-PER I-PER I-PER"
"Misawa AB , Japan , 29 November 1965 – 15 May 1971","B-ORG I-ORG O B-LOC O O O O O O O O"
"Flatnose xenocongrid eel","B-LOC I-LOC I-LOC"
"He resigned in March 1906 to run for West Hobart , but was unsuccessful .","O O O O O O O O B-LOC I-LOC O O O O O"
"Lăpugiu de Jos","B-LOC I-LOC I-LOC"
"Chinantec of Ozumacín","B-LOC I-LOC I-LOC"
"*October 4 – Drew Stubbs","O O O B-PER I-PER"
"16th Troop Carrier Squadron : attached 14 November 1954 – 8 July 1955","B-ORG I-ORG I-ORG I-ORG O O O O O O O O O"
"File : Bdg fontannaPotop 2 10-2013.jpg|View from the foutain `` Deluge ''","O O O O O O O O B-LOC I-LOC I-LOC I-LOC"
"It was described by Warren in 1892 .","O O O O B-PER O O O"
"Varghese Payyappilly Palakkappilly","B-PER I-PER I-PER"
"It sold 184,000 in traditional album sales ( down 65 percent ) and was beaten to the top by Adele 's 25 '' , which debuted at number one with a record-breaking 3.38 million .","O O O O O O O O O O O O O O O O O O O B-PER O B-ORG O O O O O O O O O O O O O"
"He was born in in Sundridge , Ontario .","O O O O O B-LOC I-LOC I-LOC O"
"Super League Greece : 1982–83","B-ORG I-ORG I-ORG O B-ORG"
"Christmas Island , on 8 November 1957 , 28 April , 22 August , 2 September , 11 September , or 23 September 1958","B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O"
"Guy Berryman ( Coldplay )","B-PER I-PER O B-ORG O"
"Jason Schwartzman , Isabelle Huppert , Dustin Hoffman","B-PER I-PER O B-PER I-PER O B-PER I-PER"
"' '' Lena Springs '' '","O O B-PER I-PER O O"
"He is a former England under-21 international .","O O O O B-ORG I-ORG I-ORG O"
"Clement of Alexandria , ''Stromata '' 1.131.6 .","B-PER I-PER I-PER O O O O O"
"Human Rights Commission of Malaysia","B-ORG I-ORG I-ORG I-ORG I-ORG"
"The elevation is 3944 feet ( 1202 m ) above sea level .","O O O O O O O O O B-ORG I-ORG I-ORG O"
"Jean Frédéric Frenet","B-PER I-PER I-PER"
"** '' Duchy of Naples '' ' – Gregory III ( 864–870 )","O O B-LOC I-LOC I-LOC O O O B-PER I-PER O O O"
"Poland in the Eurovision Song Contest","B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC"
"'' Space Heater ( album ) ''","O B-ORG I-ORG I-ORG I-ORG I-ORG O"
"Thompson International Speedway – Thompson , Connecticut","B-ORG I-ORG I-ORG O B-LOC I-LOC I-LOC"
"Recorded at Alberts Studio , London .","O O B-ORG I-ORG O B-LOC O"
"West Herzegovina Canton","B-LOC I-LOC I-LOC"
"Ili Kazakh Autonomous Prefecture","B-LOC I-LOC I-LOC I-LOC"
"**London : Thames & Hudson .","O O B-ORG I-ORG I-ORG O"
"Takht Sri Hazur Sahib , Nanded","B-ORG I-ORG I-ORG I-ORG O B-LOC"
"lifebelt]]s that survived the sinking is on display at the Imperial War Museum North in Manchester","O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O B-LOC"
"His father was Abd Manaf ibn Qusai .","O O O B-PER I-PER I-PER I-PER O"
"Borg El Arab Stadium , Alexandria , Egypt","B-ORG I-ORG I-ORG I-ORG O B-LOC O B-LOC"
"`` A Different Corner ''","O B-ORG I-ORG I-ORG O"
"1283 : The Yuan Dynasty claim possession of the Penghu Islands","O O O B-ORG I-ORG O O O O B-ORG I-ORG"
"Alain Delon , Richard Conte , Carla Gravina","B-PER I-PER O B-PER I-PER O B-PER I-PER"
"**Monarch - George V , King of the United Kingdom ( 1910–1936 )","O O B-PER I-PER O B-ORG I-ORG I-ORG I-ORG I-ORG O O O"
"Helene Hayman , Baroness Hayman","B-PER I-PER I-PER I-PER I-PER"
"He was born in Drummond Township , Canada West in 1841 , the son of Irish immigrants , and educated in Perth .","O O O O B-ORG I-ORG O B-ORG I-ORG O O O O O O B-LOC O O O O O B-LOC O"
"' '' Zadie Smith '' '","O O B-PER I-PER O O"
"Glencoe , KwaZulu-Natal","B-LOC I-LOC I-LOC"
"'' Polystichum acrostichoides '' ( Michx .","O B-LOC I-LOC O O O O"
"It is on the Campaign for Real Ale 's National Inventory of Historic Pub Interiors .","O O O O B-ORG I-ORG I-ORG I-ORG O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O"
"`` You 're the Voice ''","O B-ORG I-ORG I-ORG I-ORG O"
"A few months later two planes , one of them named ''Atlântico '' , were sent by ship to Montevideo and flown to Buenos Aires .","O O O O O O O O O O O O O O O O O O O B-LOC O O O B-LOC I-LOC O"
"In 1910 , the material was sent to the American Museum of Natural History in New York and it was described in 1911 .","O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O B-LOC I-LOC O O O O O O O"
"New York State Route 5","B-ORG I-ORG I-ORG I-ORG I-ORG"
"Des pères , des hommes et des frères","B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG"
"Two and a Half Men","B-ORG I-ORG I-ORG I-ORG I-ORG"
"Before 1945 the area was part of Germany .","O O O O O O O B-LOC O"
"5000-meter run – 14:15.61 ( 2015 )","B-ORG I-ORG O O O O O"
"Sridevi , Sanjay Dutt , Rahul Roy","B-PER O B-PER I-PER O B-PER I-PER"
"Miranda Martino as the Singer","B-PER I-PER O O O"
"Communist Party of Nigeria ( CPN )","B-ORG I-ORG I-ORG I-ORG O O O"
"** '' Chaetodon falcula '' , Blackwedged butterflyfish","O O B-ORG I-ORG O O B-LOC I-LOC"
"The first settlers arrived in the early 19th century , and were largely Quakers , Mennonites and United Empire Loyalists who had left the United States .","O O O O O O O O O O O O O B-ORG O B-ORG O B-ORG I-ORG I-ORG O O O O B-LOC I-LOC O"
"Republic of Ezo ( 1868–1869 )","B-LOC I-LOC I-LOC O O O"
"Hul , Nové Zámky District","B-LOC I-LOC I-LOC I-LOC I-LOC"
"Estadio Tiburcio Carías Andino Tegucigalpa , Honduras","B-ORG I-ORG I-ORG I-ORG B-LOC O B-LOC"
"Bokówka , Podlaskie Voivodeship","B-LOC I-LOC I-LOC I-LOC"
"Robert A. Borski , Jr .","B-PER I-PER I-PER I-PER I-PER I-PER"
"Perry Township , Fayette County , Ohio","B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC I-LOC"
"'' Tsardom of Russia '' ' – Feodor III ( 1676–1682 )","O B-LOC I-LOC I-LOC O O O B-PER I-PER O O O"
"St George 's , University of London ( SGUL )","B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O"
"Wales national football team","B-ORG I-ORG I-ORG I-ORG"
"*wisent ( Bison bonasus '' )","O O B-ORG I-ORG O O"
"Warrandyte South , Victoria","B-LOC I-LOC I-LOC I-LOC"
"'' Prochoreutis stellaris '' ( Zeller , 1847 )","O B-LOC I-LOC O O O O O O"
"UEFA Cup winner 1981 .","B-ORG I-ORG O B-ORG O"
"In 1926 he was promoted to the rank of Marshal of Italy .","O O O O O O O O O B-PER I-PER I-PER O"
"Her grandson Stanley Eric Francis Booth-Clibborn became the Anglican Bishop of Manchester .","O O B-PER I-PER I-PER I-PER O O B-ORG B-LOC I-LOC I-LOC O"
"It will serve the suburb of Murrumba Downs in the Moreton Bay Region .","O O O O O O B-ORG I-ORG O O B-LOC I-LOC I-LOC O"
"Lawrence of Rome","B-PER I-PER I-PER"
"The Larry Sanders Show ''","B-ORG I-ORG I-ORG I-ORG O"
"Coming on twice as a substitute , he was selected to start in the semi-final loss to Brazil .","O O O O O O O O O O O O O O O O O B-ORG O"
"'' September 7 '' – Little Shop","O O O O O B-PER I-PER"
"It is in Division No. 6 , in the Bay of Exploits .","O O O B-LOC I-LOC I-LOC O O O B-LOC I-LOC I-LOC O"
"Alexander of Hales , ( died 1245 )","B-PER I-PER I-PER O O O O O"
"Louis Eppolito and Stephen Caracappa","B-PER I-PER I-PER I-PER I-PER"
"Yale Township , Valley County , Nebraska","B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC I-LOC"
"''Slavonija '' : Slavonia","O O O B-LOC"
"John Steven Sutherland ( born 11 March 1983 )","B-PER I-PER I-PER O O O O O O"
"K. S. Rangasamy College of Technology","B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG"
"St. Mary 's College , Kegalle","B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG"
"*Liam references Lucky Charms .","O O B-PER I-PER O"
"Classic Gold Marcher , Wrexham and Chester","B-ORG I-ORG I-ORG O B-LOC O B-LOC"
"DRS 1 - 101.5 MHz ( 60 kW )","B-ORG I-ORG O O O O O O O"
"Marvin Dunnette , University of Minnesota","B-PER I-PER O B-ORG I-ORG I-ORG"
"Get off the Stage","B-ORG I-ORG I-ORG I-ORG"
"'' Şımarık '' – Tarkan","O B-ORG O O B-PER"
"GMA Network was also reportedly planning to bid but backed out ; it however denied that they offered a bid .","B-ORG I-ORG O O O O O O O O O O O O O O O O O O O"
"' '' Slobodan Živojinović '' ' 7–6 6–3 6–4","O O B-PER I-PER O O O O O"
"He was born in Clipston , Northamptonshire and died at Isleworth , Middlesex .","O O O O B-LOC I-LOC I-LOC O O O B-LOC O B-LOC O"
"K. Stade Leuven ( 1903—2002 )","B-ORG I-ORG I-ORG O O O"
"Patrick Ryan ( Irish priest )","B-PER I-PER I-PER I-PER I-PER I-PER"
"Image : V02p108001 Esnoga , Amsterdam , Netherlands","O O O B-ORG O B-LOC O B-LOC"
"'' Graphium endochus '' ( Boisduval , 1836 )","O B-LOC I-LOC O O O O O O"
"Circuit rider ( Technology )","B-ORG I-ORG I-ORG I-ORG I-ORG"
"Tachibana no Naramaro","B-PER I-PER I-PER"
"Rajiv Gandhi International Cricket Stadium","B-LOC I-LOC I-LOC I-LOC I-LOC"
"- Alanya in Turkey","O B-LOC O B-LOC"
"He was the manager of Árabe Unido in Panama .","O O O O O B-ORG I-ORG O B-LOC O"
"Central , Tennessee ( CDP )","B-LOC I-LOC I-LOC O O O"
"*20px Indiana State Road 18","O B-ORG I-ORG I-ORG I-ORG"
"It is known from Iran and Turkmenistan ( Kopet Dag ) .","O O O O B-LOC O B-LOC O B-LOC I-LOC O O"
"1–0 Ewerthon ( 28 )","O B-PER O O O"
"2014 Women 's Futsal World Tournament","B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC"
"Guatemalan pygmy owl","B-LOC I-LOC I-LOC"
"LAC+USC Medical Center","B-LOC I-LOC I-LOC"
"Marion Township , Hardin County , Ohio","B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC I-LOC"
"' '' Maurie Keane '' '","O O B-PER I-PER O O"
"Northern rough-winged swallow","B-LOC I-LOC I-LOC"
"''Hypnotize '' opened at 1 on the ''Billboard '' 200 with 320,000 copies the first week .","O O O O O O O B-LOC I-LOC I-LOC O O O O O O O"
"Caroline Hedwall ( T12 )","B-PER I-PER O O O"
"Winnie the Pooh ( franchise )","B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG"
"Aubrey J. O'Brien","B-PER I-PER I-PER"
"Including the work of artists such as : Edward Burne-Jones , Ford Madox Brown , John Everett Millais , Dante Gabriel Rossetti , William Holman Hunt , Arthur Hughes , Frederick Sandys , Simeon Solomon .","O O O O O O O O B-PER I-PER O B-PER I-PER I-PER O B-PER I-PER I-PER O B-PER I-PER I-PER O B-PER I-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O"
"Weverton , Maryland","B-LOC I-LOC I-LOC"
"Cleinias of Tarentum","B-PER I-PER I-PER"
"Trained at Long Beach Army Air Field , California then inactivating .","O O B-ORG I-ORG I-ORG I-ORG I-ORG O B-LOC O O O"
"The eastward pressure to expand was also created by the inability to move westward , inhibited by the formidable presence of the enormous Flushing Chinatown ( 法拉盛華埠 ) centered on Main Street .","O O O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC I-LOC I-LOC I-LOC O O B-ORG I-ORG O"
"Arnold Schwarzenegger , Linda Hamilton , Robert Patrick , Edward Furlong","B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER"
"List of national libraries","B-ORG I-ORG I-ORG I-ORG"
"Frederick Banbury , 1st Baron Banbury of Southam","B-PER I-PER I-PER I-PER I-PER I-PER I-PER I-PER"
"`` Who Loves You ? ''","O B-ORG I-ORG I-ORG I-ORG O"
"''Oberst '' Kurt Freiherr von Liebenstein , 21 December 1942 – 1 January 1943 ( acting leader )","O O B-PER I-PER I-PER I-PER O O O O O O O O O O O O"
"** Southern Maryland Blue Crabs","O B-ORG I-ORG I-ORG I-ORG"
"Casey Janssen ( 6 )","B-PER I-PER O O O"
"List of famous Puerto Ricans","B-ORG I-ORG I-ORG I-ORG I-ORG"
"`` Simply Meant to Be '' ( with Jennifer Warnes )","O O O O O O O O B-PER I-PER O"
"'' Rhodophthitus tricoloraria '' ( Mabille , 1890 )","O B-LOC I-LOC O O O O O O"
"Leo II of Galicia","B-PER I-PER I-PER I-PER"
"William Morrow and Company","B-ORG I-ORG I-ORG I-ORG"
"The site is located between the War Memorial Building and Baltimore City Hall .","O O O O O O B-ORG I-ORG I-ORG O B-ORG I-ORG I-ORG O"
"Wusi Road Subdistrict ( )","B-LOC I-LOC I-LOC O O"
"Jane Levy , Dylan Minnette , Stephen Lang","B-PER I-PER O B-PER I-PER O B-PER I-PER"
"It is found in Costa Rica .","O O O O B-LOC I-LOC O"
"In 1841 the population of Norbury and Roston was 510 , in 1895 there were 414 inhabitants .","O O O O O B-ORG I-ORG I-ORG O O O O O O O O O O"
"''Written by William Barton ''","O O B-PER I-PER O"
"Lantenay ( 01206 )","B-LOC O O O"
"John Reeves ( judge )","B-PER I-PER I-PER I-PER I-PER"
"La Clotte ( 17113 )","B-LOC I-LOC O O O"
"Edwin S. Johnson ( D )","B-PER I-PER I-PER O O O"
"Funahashi Seiichi ( December 25 , 1904 – January 13 , 1976 )","B-PER I-PER O O O O O O O O O O O"
"It is known from Chile .","O O O O B-LOC O"
"AFL]] ( Australian rules )","O O B-ORG I-ORG O"
"Among many artists who recorded this song were Al Jolson and Billy Murray .","O O O O O O O O B-PER I-PER O B-PER I-PER O"
"** '' Duchy of Aquitaine '' ' – William V ( 995–1030 )","O O B-LOC I-LOC I-LOC O O O B-PER I-PER O O O"
"' '' West African lion '' ' ( ''P .","O O B-LOC I-LOC I-LOC O O O O O"
"'' The Room '' ( Chris Waters , Tom Shapiro ) – 3:40","O O O O O B-PER I-PER O B-PER I-PER O O O"
"Munsee-Delaware Nation Indian Reserve No. 1 , part of the above","B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC O O O O O"
"It lies north-west of Kowalewo Pomorskie , north-west of Golub-Dobrzyń , and north-east of Toruń .","O O O O B-LOC I-LOC O O O B-LOC O O O O B-LOC O"
"Bahawalpur Zoo , Bahawalpur , Punjab","B-ORG I-ORG O B-LOC O B-ORG"
"Friedrich Gilly ( 1772–1800 )","B-PER I-PER O O O"
"**** Longtail stingray ( ''D .","O B-LOC I-LOC O O O"
"`` The Woman Comes and Goes '' ( Daryl Hall ) 3:49","O O O O O O O O B-PER I-PER O O"
"List of Orchidaceae genera","B-ORG I-ORG I-ORG I-ORG"
"Clarkston railway station","B-ORG I-ORG I-ORG"
"Rimyongsu Sports Club ( Sariwon )","B-ORG I-ORG I-ORG O B-LOC O"
"Len Braund ( 1901–1907 )","B-PER I-PER O O O"
"Martin Luther King , Jr .","B-PER I-PER I-PER I-PER I-PER I-PER"
"Verner Thomé ( 1878–1953 )","B-PER I-PER O O O"
"1944 Presentation Brothers College","O B-ORG I-ORG I-ORG"
"Jörgen Olsson , Sweden","B-PER I-PER O B-LOC"
"''Also see : Hot 100 No. 1 Hits of 1979 ''","O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O"
"He died on March 19 , 1979 in Oakland , California .","O O O O O O O O B-LOC I-LOC I-LOC O"
"'' Too Many Hands '' ( Randy Meisner , Don Felder ) – 4:43","O O O O O O B-PER I-PER O B-PER I-PER O O O"
"Masonic Temple Building ( Maywood , Illinois )","B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG"
"Shake ( company )","B-ORG I-ORG I-ORG I-ORG"
"He ultimately returned to the Boston Globe '' , where he had been working immediately before the ''Tribune '' had hired him .","O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O"
"The numerator and denominator normally consist of a Fibonacci number and its second successor .","O O O O O O O O B-ORG I-ORG O O O O O"
"National Register of Historic Places listings in Anchorage , Alaska","B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG"
"In 1976 he joined his brother at Leicester Lions where he spent two seasons .","O O O O O O O B-ORG I-ORG O O O O O O"
"'' Psolos fuligo fuligo '' — '' 'Coon '' '","O B-LOC I-LOC I-LOC O O O O O O"
"Sid Wilson ( 0 )","B-PER I-PER O O O"
"Jan Niklas , Désirée Nosbusch","B-PER I-PER O B-PER I-PER"
"** Trail of Tears , 1830–1838","O B-LOC I-LOC I-LOC O O"
"Anders Nilsen Wiborg","B-PER I-PER I-PER"
