"text","label"
"La même année , la Bretagne compte environ .","O O O O O B-LOC O O O"
"Ramondie des Pyrénées","B-ORG I-ORG I-ORG"
"Academy of Country Music","B-ORG I-ORG I-ORG I-ORG"
"** Jake Gyllenhaal face à la nature","O B-PER I-PER O O O O"
"Jimmy Connors ( 2 )","B-PER I-PER O O O"
"Daniel Ricciardo chez Scuderia Toro Rosso .","B-PER I-PER O B-ORG I-ORG I-ORG O"
"She Wolf ( Falling to Pieces ) '' - David Guetta feat .","B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O B-PER I-PER O O"
"Solitaire ( papillon de jour )","B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC"
"REDIRECTION Enköping ( commune )","O B-LOC I-LOC I-LOC I-LOC"
"' '' Vera Dushevina Dinara Safina","O O B-PER I-PER B-PER I-PER"
"Álex de la Iglesia","B-PER I-PER I-PER I-PER"
"L'histoire se déroule à Nashville .","O O O O B-LOC O"
"Ta ' Qali Stadium , Ta ' Qali","B-ORG I-ORG I-ORG I-ORG O B-LOC I-LOC I-LOC"
"'' , Robert Laffont , Coll .","O O B-ORG I-ORG O O O"
"REDIRECTION R5 ( groupe )","O B-ORG I-ORG I-ORG I-ORG"
"' '' Llanelli RFC '' '","O O B-ORG I-ORG O O"
"William Friedkin ( président )","B-PER I-PER O O O"
"' '' Conspiracy of One '' ' ''","O O B-ORG I-ORG I-ORG O O O"
"border]] Provinces-Unies du Río de la Plata","O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG"
"Grêmio Foot-Ball Porto Alegrense","B-ORG I-ORG I-ORG I-ORG"
"Jean-François de La Pérouse","B-PER I-PER I-PER I-PER"
"Centre national des indépendants et paysans","B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG"
"Le , il est élu au Conseil fédéral .","O O O O O O B-ORG I-ORG O"
"*conseillère communale Ath ( 1971-1997 )","O O B-LOC O O O"
"Voltigeurs de Drummondville ( LHJMQ )","B-ORG I-ORG I-ORG O O O"
"Elle s'incline en finale contre Maria Sharapova .","O O O O O B-PER I-PER O"
"Il évolue durant sa carrière au poste ailier .","O O O O O O O B-PER O"
"REDIRECTION Chien courant suisse","O B-ORG I-ORG I-ORG"
"Little Louie Vega","B-PER I-PER I-PER"
"Cette même carte figure dans L'Officier et la Jeune Fille riant '' ( New York , The Frick Collection ) , où elle est représentée quasiment en entier , mais polychromée , et d’un format sensiblement inférieur .","O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O B-LOC I-LOC O B-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O"
"REDIRECTION Union de Philadelphie","O B-ORG I-ORG I-ORG"
"Mike Jones ) ( produit avec Missy Elliott )","B-PER I-PER O O O O B-PER I-PER O"
"Liste des communes des Côtes-d'Armor","B-LOC I-LOC I-LOC I-LOC I-LOC"
"1995-1998 Rapperswil-Jona Lakers ( LNA )","O B-ORG I-ORG O O O"
"Mais devant son éternel rival Arthur Ashe .","O O O O O B-PER I-PER O"
"Deuxième circonscription de l'Aisne","B-LOC I-LOC I-LOC I-LOC"
"Oleksandr Kucher ( d )","B-PER I-PER O O O"
"' '' Stade Józef Piłsudski '' '","O O B-ORG I-ORG I-ORG O O"
"''Tri-Angle '' ( featuring TVXQ & TRAX )","O O O O B-ORG O B-ORG O"
"Waka Waka ( This Time for Africa )","B-ORG B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG"
"Bretislav Ier de Bohême","B-PER I-PER I-PER I-PER"
"Bene Vagienna , Dogliani , Farigliano , Monchiero , Narzole , Novello , Piozzo","B-LOC I-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC"
"Charles de Gaulle ( Place )","B-PER I-PER I-PER O O O"
"' '' Nigel Mansell '' '","O O B-PER I-PER O O"
"| Parti des socialistes de Catalogne","O B-ORG I-ORG I-ORG I-ORG I-ORG"
"' '' Finale '' ' Rosie Casals","O O O O O B-PER I-PER"
"' '' Championnat de Bolivie '' ' ( ' '' 5 '' ' )","O O B-ORG I-ORG I-ORG O O O O O O O O O"
"REDIRECTION Gordon Joseph Gray","O B-PER I-PER I-PER"
"=== Sigfrid Karg-Elert ( 1877-1930 ) ===","O B-PER I-PER O O O O"
"À la poursuite du bonheur - Live à Bercy ''","B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O"
"' '' Honda '' '","O O B-ORG O O"
"National Museum of Australia","B-ORG I-ORG I-ORG I-ORG"
"Danemark au Concours Eurovision de la chanson","B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC I-LOC"
"' '' André Greipel '' ' 20px20px","O O B-PER I-PER O O O"
"** Québec sur ''Canal Vie '' .","O B-LOC O O O O O"
"Michèle Laroque et Isabelle Nanty","B-PER I-PER O B-PER I-PER"
"Bassia scoparia '' syn .","B-LOC I-LOC O O O"
"Ils ont été organisés à Falkirk en Écosse .","O O O O O B-LOC O B-LOC O"
"Altan Urag ( , Mongolie ) ;","B-ORG I-ORG O O B-LOC O O"
"Seigneur de Zuid-Polsbroek ;","B-LOC I-LOC I-LOC O"
"Musée des Augustins de Toulouse","B-ORG I-ORG I-ORG I-ORG I-ORG"
"Champion du Pérou en 2005 , 2012 et 2014 avec le Sporting Cristal .","B-ORG I-ORG I-ORG O B-LOC O B-LOC O B-LOC O O B-ORG I-ORG O"
"redirection Championnat de Tunisie de football 2006-2007","O B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC"
"*** Ryan Seacrest pour American Idol ''","O B-PER I-PER O B-ORG I-ORG O"
"Ken Annakin , Andrew Marton , Darryl F. Zanuck , Bernhard Wicki","B-PER I-PER O B-PER I-PER O B-PER I-PER I-PER O B-PER I-PER"
"Si les membres sont apparus séparément dans différentes séries , Roy Thomas et John Buscema ont créé le groupe dans Avengers '' vol.1 69 .","O O O O O O O O O O B-PER I-PER O B-PER I-PER O O O O O B-PER O O O O"
"Palais du Gouverneur de Williamsburg","B-ORG I-ORG I-ORG I-ORG I-ORG"
"Muracciole , Noceta , Rospigliani , Vezzani et Ghisoni","B-LOC O B-LOC O B-LOC O B-LOC O B-LOC"
"| Parti des socialistes de Catalogne","O B-ORG I-ORG I-ORG I-ORG I-ORG"
"Le projet est basé sur le même principe que le Projet génome humain .","O O O O O O O O O O B-ORG I-ORG I-ORG O"
"Fara in Sabina , Montelibretti , Montorio Romano , Poggio Nativo , Scandriglia , Toffia","B-LOC I-LOC I-LOC O B-LOC O B-LOC I-LOC O B-LOC I-LOC O B-LOC O B-LOC"
"' '' Philippe Poutou '' '","O O B-PER I-PER O O"
"Fédération Internationale de la Médaille d'Art","B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG"
"L'École du micro d'argent","B-ORG I-ORG I-ORG I-ORG"
"| Parti des socialistes de Catalogne","O B-ORG I-ORG I-ORG I-ORG I-ORG"
"Gold Cup 2009 ( 1 match )","B-ORG I-ORG I-ORG O O O O"
"multi-accueil « El cant dels ocells »","O O B-ORG I-ORG I-ORG I-ORG O"
"`` All the Lovers ''","O B-ORG I-ORG I-ORG O"
"Collège Regina Assumpta","B-ORG I-ORG I-ORG"
"Lucas Mareque ( 2007- )","B-PER I-PER O O O"
"Martin Nodell ( 1915-2006 )","B-PER I-PER O O O"
"À cette date , une modification des limites administratives le transféra dans le Clackmannanshire .","O O O O O O O O O O O O O B-LOC O"
"Médaillé de bronze du 1 000 m et de la poursuite par équipes aux Jeux de Turin 2006 .","B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O B-ORG I-ORG I-ORG I-ORG O"
"''Béliard Crigthon N.V. '' Ostende","O O O O B-LOC"
"Il est même prêt à se rendre à Lisbonne .","O O O O O O O O B-LOC O"
"Aillant-sur-Tholon , Champvallon , Villiers-sur-Tholon et Volgré","B-LOC O B-LOC O B-LOC O B-LOC"
"Rhys Thomas ( rugby à XV , 1982 )","B-PER I-PER I-PER I-PER I-PER I-PER I-PER I-PER I-PER"
"François de La Rochefoucauld","B-PER I-PER I-PER I-PER"
"George Henry Corliss","B-ORG I-ORG I-ORG"
"au Parlement de la Communauté germanophone de Belgique","O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG"
"Human Brain Project ( Europe )","B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG"
"Sa carrière commence peu après grâce à Miles Davis .","O O O O O O O B-PER I-PER O"
"Mariano Rajoy , premier ministre du Royaume d'Espagne","B-PER I-PER O B-ORG I-ORG I-ORG I-ORG I-ORG"
"A Hard Day 's Night ''","B-ORG I-ORG I-ORG I-ORG I-ORG O"
"' '' Kaliopi '' '","O O B-PER O O"
"Institut international de recherche sur l’élevage","B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG"
"' '' Nobuatsu Aoki '' '","O O B-PER I-PER O O"
"UTV Software Communications","B-ORG I-ORG I-ORG"
"Forces armées de Singapour","B-ORG I-ORG I-ORG I-ORG"
"' '' VfL Gummersbach '' '","O O B-ORG I-ORG O O"
"Il prend sa retraite internationale le .","O O O O B-ORG O O"
"REDIRECTION Siegmund Heinrich Foulkes","O B-PER I-PER I-PER"
"Caïque à tête noire","B-LOC I-LOC I-LOC I-LOC"
"' '' Stefano Perugini '' '","O O B-PER I-PER O O"
"' '' La Genevraye '' '","O O B-LOC I-LOC O O"
"Henri II de Montmorency","B-PER I-PER I-PER I-PER"
"Giovanni Battista Guarini","B-PER I-PER I-PER"
"Mais c’est Waterford GAA qui s’impose en finale pour la première fois en 44 ans .","O O B-LOC I-LOC O O O O O O O O O O O O"
"' '' Moto Guzzi '' '","O O B-ORG I-ORG O O"
"Comté de Wood ( Virginie-Occidentale )","B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC"
"Accord de libre-échange centre-européen","B-ORG I-ORG I-ORG I-ORG"
"Louis de Mailly","B-PER I-PER I-PER"
"2210-2211 Noordwijkerhout ; 2215 Voorhout","O B-LOC O O B-LOC"
"' '' Tom Okker '' '","O O B-PER I-PER O O"
"Force maritime d'autodéfense japonaise","B-ORG I-ORG I-ORG I-ORG"
"; À Opéra de Paris","O O B-ORG I-ORG I-ORG"
"On le trouve en Australie et en Nouvelle-Zélande .","O O O O B-LOC O O B-LOC O"
"Friedberg ( ville )","B-LOC O O O"
"Tombe de Gengis Khan","B-LOC I-LOC I-LOC I-LOC"
"Selon Christian Estrosi , le projet pourrait créer 350 emplois directs .","O B-PER I-PER O O O O O O O O O"
"Nouveau château de Slains","B-ORG I-ORG I-ORG I-ORG"
"Wallace K. Harrison ;","B-PER I-PER I-PER O"
"Dichtelbach ( 720 )","B-LOC O O O"
"End of the Century '' , Ramones","B-ORG I-ORG I-ORG I-ORG O O B-ORG"
"Liste de personnalités assassinées","B-ORG I-ORG I-ORG I-ORG"
"REDIRECTION George H. W. Bush","O B-PER I-PER I-PER I-PER"
"Tian Qing et Zhao Yunlei","B-PER I-PER O B-PER I-PER"
"' '' † '' ' Cecil Green ''","O O O O O B-PER I-PER O"
"San Marino Baseball Club Saint-Marin","B-ORG I-ORG I-ORG I-ORG B-LOC"
"Franck Montagny ( ) 2 min 19 s 697","B-PER I-PER O O O O O O O"
"Tim Ryan ( D )","B-PER I-PER O O O"
"Douzième circonscription du Pas-de-Calais","B-LOC I-LOC I-LOC I-LOC"
"Saint-Florent-le-Vieil ( Maine-et-Loire )","B-LOC O B-LOC O"
"' '' Avril Lavigne '' ' - Girlfriend ''","O O B-PER I-PER O O O B-ORG O"
"REDIRECTION Roy Chapman Andrews","O B-PER I-PER I-PER"
"Veinticinco de Mayo ( partido )","B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC"
"Arona ( Italie ) , Borgo Ticino , Castelletto sopra Ticino , Dormelletto , Gattico , Oleggio Castello , Veruno","B-LOC I-LOC I-LOC I-LOC O B-LOC I-LOC O B-LOC I-LOC I-LOC O B-LOC O B-LOC O B-LOC I-LOC O B-LOC"
"Clube 15 de Novembro","B-ORG I-ORG I-ORG I-ORG"
"LTU 13 unités en service","B-ORG O O O O"
"REDIRECTION Ministère Jean-Joseph Dessolles","O B-ORG I-ORG I-ORG"
"Le record était jusque-là tenu par Phil Niekro ( 46 ans et 188 jours ) .","O O O O O O B-PER I-PER O O O O O O O O"
"Il passe aussi pour être l'oncle maternel Imrou'l Qays , et pour l'avoir initié à la poésie .","O O O O O O O B-PER I-PER O O O O O O O O O"
"Elle se rencontre en Utah , au Wyoming et au Washington .","O O O O B-LOC O O B-LOC O O B-LOC O"
"Michel Saint-Denis le remplace à ce poste le .","B-PER I-PER O O O O O O O"
"Paularo ( ''Paulâr '' )","B-LOC O O O O"
"REDIRECTION École nationale vétérinaire , agroalimentaire et de l'alimentation , Nantes-Atlantique","O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG"
"Liste des communes du Puy-de-Dôme","B-LOC I-LOC I-LOC I-LOC I-LOC"
"redirection Fábrica Nacional de Motores","O B-ORG I-ORG I-ORG I-ORG"
"Australian Defence Force Academy ''","B-ORG I-ORG I-ORG I-ORG O"
"==== Bureaux étrangers à Bahia , Pernambouc et Rio de Janeiro ====","O O O O B-LOC O B-LOC O B-LOC I-LOC I-LOC O"
"Comté de Shelby ( Missouri )","B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC"
"Abbaye de Jumièges ;","B-ORG I-ORG I-ORG O"
"Emirates Team New Zealand ( NZL-92 )","B-ORG I-ORG I-ORG I-ORG O O O"
"REDIRECTION Société de justice d'Amérique","O B-ORG I-ORG I-ORG I-ORG"
"''lanceolatus '' , Baill . ,","O O O B-PER I-PER O"
"Sun du Connecticut ( en provenance des Fever de l'Indiana )","B-ORG I-ORG I-ORG O O O O B-ORG I-ORG I-ORG O"
"Elles permettent quelques correspondances vers Albertville et Bourg-Saint-Maurice et vers Modane et Turin .","O O O O O B-ORG O B-ORG O O B-ORG O B-LOC O"
"=== Canton de Fougères-Sud ===","O B-ORG I-ORG I-ORG O"
"' '' Mark Kirk '' '","O O B-PER I-PER O O"
"Union internationale pour la conservation de la nature la distingue comme espèce de « Préoccupation mineure » ( LC ) sur sa liste rouge .","B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O"
"REDIRECTION Première circonscription d'Athènes","O B-LOC I-LOC I-LOC"
"Championnat du Nicaragua de football","B-ORG I-ORG I-ORG I-ORG I-ORG"
"Canton de Saint-Avold-1","B-PER I-PER I-PER"
"Cognac ( eau-de-vie )","B-LOC I-LOC I-LOC I-LOC"
"Félicité Robert de Lamennais","B-PER I-PER I-PER I-PER"
"== 20px Vallée d'Aoste ==","O O B-LOC I-LOC O"
"REDIRECTION Immortal Admiral Yi Sun-sin","O B-ORG I-ORG I-ORG I-ORG"
"Irlande termina deuxième et Espagne , troisième .","B-LOC O O O B-LOC O O O"
"Gare de Robinson","B-ORG I-ORG I-ORG"
"REDIRECTION Carmarthen Town Football Club","O B-ORG I-ORG I-ORG I-ORG"
"' '' Lalouvesc '' '","O O B-LOC O O"
