"text","label"
"' '' Carhaix-Plouguer '' '","O O B-LOC O O"
"In Nordeuropa sowie in den Niederlanden , Großbritannien , Belgien und Portugal werden fremdsprachige Produktionen grundsätzlich mit Untertiteln ausgestrahlt .","O B-LOC O O O B-LOC O B-LOC O B-LOC O B-LOC O O O O O O O O"
"Eine Tournee im Frühjahr 2007 mit fünf anderen Bands , unter anderem mit Finntroll , die unter dem Titel „Earthshaker Roadshock Tour“ beworben wurde , scheiterte aufgrund von Problemen mit dem Veranstalter Metallysee .","O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O"
"Die Auflistung stammt von der Weltgesundheitsorganisation und wurde 2015 publiziert .","O O O O O B-ORG O O O O O"
"'' Florence Nightingale '' .","O B-PER I-PER O O"
"Er gehörte bereits zur politischen Führung Unterwaldens , im 15 .","O O O O O O B-LOC O O O O"
"250–248 Demetrios der Schöne","O B-PER I-PER I-PER"
"Darüber hinaus lehrte er an der Katholischen Universität Eichstätt-Ingolstadt .","O O O O O O B-ORG I-ORG I-ORG O"
"Kenny Wheeler , Ray Anderson und Marty Ehrlich dabei .","B-PER I-PER O B-PER I-PER O B-PER I-PER O O"
"** ' '' Uzès '' '","O O O B-LOC O O"
"Neu aufgestiegen waren die Mannschaften NK Vitez und FK Mladost Velika Obarska .","O O O O O B-ORG I-ORG O B-ORG I-ORG I-ORG I-ORG O"
"' '' Osmanisches Reich '' '","O O B-LOC I-LOC O O"
"Djoser , Tosorthos , Hor-netjeri-chet","B-PER O O O O"
"Der Zirkel enthält die Buchstaben A.F.C.V .","O B-ORG O O O O O"
"weiterleitung Nakhon Pathom ( Provinz )","O B-LOC I-LOC I-LOC I-LOC I-LOC"
"Konservative Partei Kanadas ( historisch )","B-PER I-PER I-PER I-PER I-PER I-PER"
"' '' Tunesien '' '","O O B-LOC O O"
"Mit der Mannschaft erreichte er im dichtgestaffelten hinteren Teil der Tabelle mit 33 Punkten den zehnten Platz in der griechischen Super League 2008 / 09 .","O O O O O O O O O O O O O O O O O O O B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC O"
"Gleichzeitig wechselte man erneut den Ausrüster , diesmal bekam Nike den Zuschlag .","O O O O O O O O O B-ORG O O O"
"Der VÖFS ist als Verein organisiert und politisch unabhängig .","O O O O B-ORG O O O O O"
"Liste der Distrikte von Ghana","B-LOC I-LOC I-LOC I-LOC I-LOC"
"Zur Beschaffung von ausreichendem und geeignetem Baumaterial untersuchten Fachleute aktive und stillgelegte Steinbrüche in der Sächsischen Schweiz .","O O O O O O O O O O O O O O O B-LOC I-LOC O"
"der Massenkonzentration der Lösung","O B-ORG O O"
"' '' Jonas Brothers '' '","O O B-ORG I-ORG O O"
"' '' Rihanna '' ' – Rude Boy ''","O O B-PER O O O B-ORG I-ORG O"
"Er gehörte dem Independent Order of Odd Fellows an .","O O O B-ORG I-ORG I-ORG I-ORG I-ORG O O"
"In Deutschland fehlt sie im Norden .","O B-LOC O O O O O"
"K 101 – in Haina ( Kloster )","O O O O B-LOC I-LOC I-LOC I-LOC"
"' '' Kiewer Rus '' '","O O B-LOC I-LOC O O"
"*** ' '' Waldeck-Eisenberg '' '","O O O B-ORG O O"
"HSC Montpellier D1 - FC Sochaux D2 2:0","B-ORG I-ORG O O B-ORG I-ORG O O"
"' '' Arashi '' ' – ''Monster '' - 543.269","O O B-ORG O O O O O O O"
"WEITERLEITUNG Jesús Martínez Díez","O B-PER I-PER I-PER"
"Es liegt rund 13 km südlich von Cambrai am rechten Ufer der Schelde .","O O O O O O O B-LOC O O O O B-LOC O"
"' '' Polen '' '","O O B-LOC O O"
"Der Angriff wurde erfolgreich von Marschall de Vauban in seinem einzigen Feldkommando überhaupt zurückgeschlagen .","O O O O O B-PER I-PER I-PER O O O O O O O"
"Da es zum damaligen Zeitpunkt noch keine Bundesliga gab , nahmen die Sieger der Landespokale teil .","O O O O O O O B-ORG O O O O O O O O O"
"Auch das Modern Jazz Quartet spielte Stücke von ihm ein .","O O B-ORG I-ORG I-ORG O O O O O O"
"' '' Vizekönigreich Peru '' '","O O B-ORG I-ORG O O"
"Robert L. Crawford , Jr . , Darsteller in ''Laramie ''","B-PER I-PER I-PER I-PER I-PER I-PER O O O O O"
"In diese Zeit fiel das Ende der Reconstruction in den Südstaaten .","O O O O O O O B-ORG O O B-LOC O"
"Die ersten fünf Rennen fuhr Terry Labonte und platzierte den Wagen innerhalb der Top-35 , was einen Startplatz in den darauffolgenden Rennen garantierte .","O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O"
"Auch Adam Sandler wurde das Skript vorgelegt , dieser musste jedoch ablehnen , da sich die Dreharbeiten mit seinen anderen Projekten überschnitten .","O B-PER I-PER O O O O O O O O O O O O O O O O O O O O"
"Liste der Bischöfe von Blois","B-LOC I-LOC I-LOC I-LOC I-LOC"
"0,34 km² in Kopenhagen , Dänemark","O O O B-LOC O B-LOC"
"' '' Tallinna JK '' '","O O B-ORG I-ORG O O"
"Die Glaspyramide im Innenhof des Louvre wurde von Ieoh Ming Pei entworfen und 1989 eröffnet .","O B-ORG I-ORG I-ORG I-ORG I-ORG O O B-PER I-PER I-PER O O O O O"
"Michael Phelps , Ryan Lochte , Ricky Berens , Peter Vanderkaay","B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER"
"Sie wurden von Natalja Linitschuk und Gennadi Karponossow in Newark , Delaware trainiert .","O O O B-PER I-PER O B-PER I-PER O B-LOC O B-LOC O O"
"Sie docken an einem frei im Raum schwebenden Tanzlokal an , wo Cliff Richard jr. und The Shadows auftreten .","O O O O O O O O O O O O B-PER I-PER O O B-ORG I-ORG O O"
"1352 wurde er als Mitkaiser eingesetzt , musste jedoch bereits im Jahr darauf mit seinem Vater vor dessen Schwiegervater , dem aufständischen Johannes VI . , nach Tenedos fliehen .","O O O O O O O O O O O O O O O O O O O O O O B-PER I-PER I-PER O O B-LOC O O"
"Sie ist 20 km von der Provinzhauptstadt Nevşehir entfernt .","O O O O O O O B-LOC O O"
"So wirkte sie 2005 / 2006 , mittlerweile 82 Jahre alt , in zwei Episoden von Navy CIS '' mit .","O O O O O O O O O O O O O O O O B-ORG I-ORG O O O"
"Alle Spiele fanden in der südkoreanischen Hauptstadt Seoul statt .","O O O O O B-LOC O B-LOC O O"
"Roger von Wendover , ''Flores Historiarum '' , hrsg .","B-PER I-PER I-PER O O O O O O O"
"WEITERLEITUNG Jon Gorenc Stanković","O B-PER I-PER I-PER"
"Besonders Valéry Giscard d’Estaing und Nicolas Sarkozy setzen sich für eine solche ein .","O B-PER I-PER I-PER O B-PER I-PER O O O O O O O"
"' '' Westgotenreich '' '","O O B-ORG O O"
"Sie liegt sechs Kilometer nordöstlich von Vizovice und gehört zum Okres Zlín .","O O O O O O B-LOC O O O B-LOC I-LOC O"
"Evangelos Venizelos bis 21 .","B-PER I-PER O O O"
"Seine Kindheit verbrachte er in Hindelang in den Allgäuer Alpen .","O O O O O B-LOC O O B-LOC I-LOC O"
"' '' Lechia Zielona Góra '' '","O O B-ORG I-ORG I-ORG O O"
"Anschließend nahm er ein gut dotiertes Angebot von Benfica Lissabon an .","O O O O O O O O B-ORG I-ORG O O"
"In der sächsischen Landeskirche wird von der Kirchgemeinde gesprochen ; dies galt auch in der mecklenburgischen Landeskirche .","O O B-ORG I-ORG O O O O O O O O O O O B-ORG I-ORG O"
"WEITERLEITUNG Samwel Wladimirowitsch Danieljan","O B-PER I-PER I-PER"
"32 km westlich vom Zentrum der Provinzhauptstadt Pagadian City und ist über den Maharlika Highway '' erreichbar .","O O O O O O O B-LOC I-LOC O O O O B-ORG I-ORG O O O"
"Ende der Dawenkou-Kultur in china .","O O B-ORG O B-PER O"
"** ' '' Sachsen-Weimar-Eisenach '' '","O O O B-LOC O O"
"Bis zur Einmündung in den gemeinsam mit dem Dnepr gebildeten Liman ist er 806 km lang .","O O O O O O O O B-ORG O B-LOC O O O O O O"
"WEITERLEITUNG Mahindra United World College of India","O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG"
"WEITERLEITUNG St. Ulrich in Gröden","O B-LOC I-LOC I-LOC I-LOC"
"Hamburger Abendblatt , 12 / 13 .","B-ORG I-ORG O O O O O"
"Soltau]] , Winsen ( Luhe )","O O B-LOC I-LOC I-LOC I-LOC"
"Erst mit dem Vertrag von Besançon , unterzeichnet am 25 .","O O O O O B-LOC O O O O O"
"Während der Besatzungszeit wurde von den US-Truppen ein Spionagezentrum errichtet .","O O B-ORG O O O B-LOC O O O O"
"Sie fahren zu zweit mit der U-Bahn umher .","O O O O O O B-ORG O O"
"Filialvereine in Jever und Varel werden mit Ausstellungen versorgt .","O O B-LOC O B-LOC O O O O O"
"So war 1993 stellvertretender Landesvorsitzender in Nordrhein-Westfalen und gehörte dem Bundesvorstand an .","O O O O O O B-LOC O O O O O O"
"Die haben ihren Sitz in Otjinene .","O O O O O B-LOC O"
"Kurier vom 29 .","B-ORG O O O"
"2003 – Berliner Ensemble mit Stefan Kurt und Nina Hoss .","O O B-ORG I-ORG O B-PER I-PER O B-PER I-PER O"
"Dort trafen die Münsteranerinnen im Achtelfinale auf den späteren Finalisten Eimsbütteler TV und unterlagen deutlich mit 0:10 .","O O O O O O O O O O B-ORG I-ORG O O O O O O"
"Durch die Arbeiten von Ernst Abbe wurden Ende des 19 .","O O O O B-PER I-PER O O O O O"
"Roger Ebert lobte in der Chicago Sun-Times vom 16 .","B-PER I-PER O O O B-ORG I-ORG O O O"
"' '' Äthiopien '' '","O O B-ORG O O"
"Die zwischen Ryck und Strelasund gelegenen Besitzungen der Familie wurden im Laufe des 14 .","O O B-LOC O B-LOC O O O O O O O O O O"
"Militärisch war er unter anderem Johann von Werth nicht gewachsen .","O O O O O B-PER I-PER I-PER O O O"
"Gallatin County ( Kentucky )","B-LOC I-LOC I-LOC I-LOC I-LOC"
"Sie dienten vorrangig Staatsjagden der nationalsozialistischen Führung , insbesondere des „Reichsjägermeisters“ Hermann Göring .","O O O O O B-ORG O O O O O B-PER I-PER O"
"Neben den oben genannten arbeitete er mit Jazz-Größen wie Count Basie , Erroll Garner und Illinois Jacquet .","O O O O O O O O O B-PER I-PER O B-PER I-PER O B-PER I-PER O"
"Sie wurde in Kerpen ausgetragen .","O O O B-LOC O O"
"Kurz darauf erschien sie auch in den USA bei Trustkill Records .","O O O O O O O B-LOC O B-ORG I-ORG O"
"''Lifesaver '' von Sunrise Avenue","O O O B-ORG I-ORG"
"Afghanistan , Armenien , Aserbaidschan , Dagestan und Tschetschenien","B-LOC O B-LOC O B-LOC O B-LOC O B-LOC"
"** Herstellung der KNOX Räucherkerzen“","O O O B-ORG O"
"Tôn Thất Thiện","B-PER I-PER I-PER"
"' '' Frank Devlin '' '","O O B-PER I-PER O O"
"1931–1945 Karl Ritter von Halt","O B-PER I-PER I-PER I-PER"
"Entlang des westlichen Stadtrandes verlaufen auf gemeinsamer Trasse der Interstate 20 , der auf einer Länge von 2470 Kilometern von Texas bis nach South Carolina führt , sowie der Interstate 59 , der von Louisiana bis nach Georgia führt .","O O O O O O O O O B-ORG I-ORG O O O O O O O O O B-LOC O O B-LOC I-LOC O O O O B-ORG I-ORG O O O B-LOC O O B-LOC O O"
"Helena Victoria von Schleswig-Holstein-Sonderburg-Augustenburg","B-PER I-PER I-PER I-PER"
"' '' Salt ’n’ Pepa '' ' - Let’s Talk About Sex ''","O O B-ORG I-ORG I-ORG O O O B-ORG I-ORG I-ORG I-ORG O"
"' '' Hochtannbergpass '' '","O O B-LOC O O"
"176 km südlich liegt die Küste zur Arabischen See .","O O O O O O O B-LOC I-LOC O"
"Am Tag der Abstimmung sei ihm die Abstimmungskarte jedoch versehentlich in die Leine gefallen , wie er u.a .","O O O O O O O O O O O O B-LOC O O O O O O"
"' '' Vietnam '' '","O O B-LOC O O"
"Seine erste wiederkehrende Rolle bekam er 2006 in Justice – Nicht schuldig '' .","O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O"
"1425–1448 Albrecht von Kolditz","O B-PER I-PER I-PER"
"Die Familie gilt als kleptokratisch .","O O O O B-ORG O"
"In seiner Ellington-Biographie geht James Lincoln Collier ausführlich auf diese Komposition ein , die „in der gegebenen Form klassisch ist“ .","O O O O B-PER I-PER I-PER O O O O O O O O O O O O O O"
"2013 - Bud Holloway , Skellefteå AIK","B-ORG O B-PER I-PER O B-ORG I-ORG"
"' '' James Bay '' '","O O B-PER I-PER O O"
"Frederiksted , Paul E. Joseph Stadium","B-ORG O B-ORG I-ORG I-ORG I-ORG"
"Später war er längere Zeit Stammtorhüter beim FC Arsenal sowie bei Plymouth Argyle .","O O O O O O O B-ORG I-ORG O O B-ORG I-ORG O"
"Seine erste Herren-Fußballmannschaft spielte 2014 in der Bayernliga Nord .","O O O O O O O B-ORG I-ORG O"
"Über die Urheberschaft des Vorworts wird bis heute gestritten ; viele Forscher rechnen es Richard Mather zu , andere John Cotton .","O O O O O O O O O O O O O O B-PER I-PER O O O B-PER I-PER O"
"1987 kam eine begleitende CD-ROM-Version hinzu , die erstmals eine Suche wie in einer Datenbank erlaubt .","O O O O B-ORG O O O O O O O O O O O O"
"Marcus Kimball , Baron Kimball","B-ORG I-ORG I-ORG I-ORG I-ORG"
"*** ' '' Erzstift Mainz '' '","O O O B-LOC I-LOC O O"
"Her Majesty’s Theatre","B-LOC I-LOC I-LOC"
"Seinen Posten übernahm übergangsweise Sportdirektor Franz Gerber .","O O O O O B-PER I-PER O"
"In dieser Zeit erschienen von ihm Übersetzungen von Plautus , Platon , Herodot und Aristophanes .","O O O O O O O O B-PER O B-PER O B-PER O B-PER O"
"' '' Salakjit Ponsana '' '","O O B-PER I-PER O O"
"Die Nominierung wurde vom Senat am 28 .","O O O O B-ORG O O O"
"Das Genossenschaftswesen spielt eine gewisse Rolle .","O B-ORG O O O O O"
"*** ' '' Österreich '' '","O O O B-LOC O O"
"Das Land verfügte einst über rund 450 Schienenkilometer , wovon rund 380 km Schmalspurbahnen waren , die letzten wurden 2008 / 2009 abgebaut .","O O O O O O O O O O O O O B-ORG O O O O O O O O O O"
"Außerdem spielte sie in zwei Tatort '' -Folgen mit .","O O O O O B-ORG O O O O"
"Y34RZ3R0R3M1X3D '' Remix-Album von „Year Zero“","B-ORG O O O O O"
"Es ist der bedeutendste bürgerliche Profanbau der Stadt .","O O O O O B-ORG O O O"
"' '' Oxford United '' '","O O B-ORG I-ORG O O"
"Die Frühjahrvollversammlung findet an wechselnden Orten , die Herbstvollversammlung stets in Fulda statt .","O O O O O O O O O O O B-LOC O O"
"Er war der Vater des Sängers Marius Müller-Westernhagen .","O O O O O O B-PER I-PER O"
"2005 erstmals in Stuttgart und Weingarten","O O O B-LOC O B-LOC"
"' '' William Goldenberg und Dylan Tichenor '' '","O O B-PER I-PER O B-PER I-PER O O"
"1939 erwarb die Stadt Dumbarton das Anwesen .","O O O O B-LOC O O O"
"Giro d’Italia 1923","B-ORG I-ORG I-ORG"
