"text0","text1","label"
"quien ganó got talent america en 2015","Pensilvania","0"
"cuál es el límite de edad para las girl scouts","5.0 18.0 año terrestre","1"
"cuál es el límite de edad para las girl scouts","69.0 escala Fahrenheit","0"
"Cuál fue la última vez que los steelers jugaron contra los the panthers","2019-08-29","1"
"Cuál fue la última vez que los steelers jugaron contra los the panthers","1940-10-21","0"
"¿Cuándo fue la última vez que The Cubs ganaron la serie mundial?","2016","1"
"¿Cuándo fue la última vez que The Cubs ganaron la serie mundial?","2015","0"
"cuándo fue elegido michael jordan para jugar en la nba","1984","1"
"cuándo fue elegido michael jordan para jugar en la nba","2021-01-03","0"
"¿Cuándo es la última vez que se modificó la constitución?","1992","1"
"¿Cuándo es la última vez que se modificó la constitución?","1974","0"
"quienes eran los personajes en cantando bajo la lluvia","Donald O'Connor","1"
"quienes eran los personajes en cantando bajo la lluvia","Octavia Spencer","0"
"como de largo son de media los vagones de mercancia","55.0 67.0 pie","1"
"como de largo son de media los vagones de mercancia","13.0 tanto por ciento","0"
"quién canta i'll make a man out of you","Donny Osmond","1"
"quién canta i'll make a man out of you","Estados Unidos","0"
"cuándo ganó su primer anillo tom brady","2002","1"
"cuándo ganó su primer anillo tom brady","1984-01-20","0"
"dónde se va a celebrar el mundial","Catar","1"
"dónde se va a celebrar el mundial","Don McCormack","0"
"como se llaman los personajes de los ""tweenies""","Judy","1"
"como se llaman los personajes de los ""tweenies""","Wings","0"
"quien interpreta a la pantera negra en la pelicula pantera negra","Chadwick Boseman","1"
"quien interpreta a la pantera negra en la pelicula pantera negra","Los Ángeles","0"
"qué número de canal tiene cw en direc tv","385.0","1"
"qué número de canal tiene cw en direc tv","10889.0","0"
"cuando termina the amazing world of gumball","2019-06-24","1"
"cuando termina the amazing world of gumball","1971","0"
"quién cantaba what is love baby don't hurt me","Haddaway","1"
"quién cantaba what is love baby don't hurt me","Jay Leno","0"
"¿cuál es el ingrediente activo de todos los desinfectantes de manos aprobados por la FDA?","etanol","1"
"¿cuál es el ingrediente activo de todos los desinfectantes de manos aprobados por la FDA?","The Supremes","0"
"cuando salió genie in a bottle","1999","1"
"cuando salió genie in a bottle","1997-03-10","0"
"quién protagonizaba la película el puente sobre el río kwai","William Holden","1"
"quién protagonizaba la película el puente sobre el río kwai","Zachary Dean Herron","0"
"¿Cuáles eran los nombres de los Caballeros de la Mesa Redonda?","Gareth","1"
"¿Cuáles eran los nombres de los Caballeros de la Mesa Redonda?","Biomagnificación","0"
"quién canta lord it's hard to be humble","Mac Davis","1"
"quién canta lord it's hard to be humble","Geoffrey Chaucer","0"
"quién cantaba la canción take me to church","Hozier","1"
"quién cantaba la canción take me to church","L. Ron Hubbard","0"
"quién fue el hombre más viejo que haya vivido","Jeanne Calment","1"
"quién fue el hombre más viejo que haya vivido","azufre","0"
"cuantas veces ha ganado australia el mundial de cricket","5.0","1"
"cuantas veces ha ganado australia el mundial de cricket","17.0","0"
"quién cantó primero i will always love you, dolly parton o whitney houston","Porter Wagoner","1"
"quién cantó primero i will always love you, dolly parton o whitney houston","peso pesado","0"
"¿cuál es el nombre del primer presidente de America?","George Washington","1"
"¿cuál es el nombre del primer presidente de America?","Katara Hospitality","0"
"cuál es el nombre de la universidad en animal house","Faber College","1"
"cuál es el nombre de la universidad en animal house","valle","0"
"actores de la película 60 segundos","Angelina Jolie","1"
"actores de la película 60 segundos","Logia Timberline","0"
"¿Quién es el dios del inframundo en la mitología griega?","Hades","1"
"¿Quién es el dios del inframundo en la mitología griega?","Klaus Badelt","0"
"cuándo salió don't smile at me","2017-08-11","1"
"cuándo salió don't smile at me","2014","0"
"quién interpretaba a charlene darling en el show de andy griffith","Maggie Peterson","1"
"quién interpretaba a charlene darling en el show de andy griffith","Jean Stapleton","0"
"cual es la ciudad mas grande en nueva zelanda","Lago Taupo","1"
"cual es la ciudad mas grande en nueva zelanda","Stipe Miocic","0"
"quién hizo de harley quinn en el escuadrón suicida","Margot Robbie","1"
"quién hizo de harley quinn en el escuadrón suicida","Walmart","0"
"¿Cuál es la población del estado de Maine?","1338000.0","1"
"¿Cuál es la población del estado de Maine?","9216.0","0"
"quién interpretaba a tj en head of the class","Billy Connolly","1"
"quién interpretaba a tj en head of the class","Buzz Aldrin","0"
"Quien interpreta a Peter Quill en Guardianes de la Galaxia","Chris Pratt","1"
"Quien interpreta a Peter Quill en Guardianes de la Galaxia","You've Made Me So Very Happy","0"
"cuándo fue lanzado el samsung galaxy s6 edge?","2015-04-10","1"
"cuándo fue lanzado el samsung galaxy s6 edge?","1975-06-20","0"
"100 cosas que hacer antes de que te expulsen del instituto","Jack DeSena","1"
"100 cosas que hacer antes de que te expulsen del instituto","Shin'ya Yamanaka","0"
"quien canta someone that i used to know","Gotye","1"
"quien canta someone that i used to know","Estados Unidos","0"
"contra quien lucho america en la guerra revolucionaria","Gran Bretaña","1"
"contra quien lucho america en la guerra revolucionaria","Georg Solti","0"
"cuando salio bennie and the jets","2000","1"
"cuando salio bennie and the jets","1833","0"
"¿Quién cantó la canción I Love the Nightlife?","Alicia Bridges","1"
"¿Quién cantó la canción I Love the Nightlife?","Chiwetel Ejiofor","0"
"a quién se le conocía como la dondella de orleans","Juana de Arco","1"
"a quién se le conocía como la dondella de orleans","The Animals","0"
"quien corrió la primera sub four minute mile","Roger Bannister","1"
"quien corrió la primera sub four minute mile","Richard Boone","0"
"Quién cantó I've got spurs that jingle jangle jingle","Gene Autry","1"
"Quién cantó I've got spurs that jingle jangle jingle","Cristiano Ronaldo","0"
"cuál fue la primera batalla en a guerra de vietnam","Batalla del valle de Ia Drang","1"
"cuál fue la primera batalla en a guerra de vietnam","Islas Midway","0"
"¿Quién ha jugado en la Super Bowl de este año?","Los Angeles Rams","1"
"¿Quién ha jugado en la Super Bowl de este año?","Roberto el Monje","0"
"quién es el actual cirujano general de estados unidos","Jerome Adams","1"
"quién es el actual cirujano general de estados unidos","Franklin D. Roosevelt","0"
"quien interpreto a rachel en la original blade runner","Sean Young","1"
"quien interpreto a rachel en la original blade runner","AC/DC","0"
"dónde se encuentra el puente más largo de estados unidos","Lago Pontchartrain","1"
"dónde se encuentra el puente más largo de estados unidos","cáncer de páncreas","0"
"a quién se le ocurrió la idea del día del padre","Sonora Smart Dodd","1"
"a quién se le ocurrió la idea del día del padre","John Hancock","0"
"de donde es originario el apellido guzmán","España","1"
"de donde es originario el apellido guzmán","Kris Kristofferson","0"
"quién canta la canción please don't go","KC and the Sunshine Band","1"
"quién canta la canción please don't go","Cole Porter","0"
"¿quién mantiene el récord de más yardas a la carrera en un partido?","Adrian Peterson","1"
"¿quién mantiene el récord de más yardas a la carrera en un partido?","Disturbed","0"
"quién es el youtuber con más suscripciones en el mundo","T-Series","1"
"quién es el youtuber con más suscripciones en el mundo","Keanu Reeves","0"
"¿El full es mejor que una escalera en el póquer?","yes","1"
"¿El full es mejor que una escalera en el póquer?","no","0"
"Cual es la estación de radio de los Piratas de Pittshburgh","KDKA-FM","1"
"Cual es la estación de radio de los Piratas de Pittshburgh","The Four Seasons","0"
"quién canta take a look at me now","Phil Collins","1"
"quién canta take a look at me now","John Beilein","0"
"quien canta back in the high life again","Steve Winwood","1"
"quien canta back in the high life again","Ron Howard","0"
"quién canta going to the chapel and we're gonna get married","The Dixie Cups","1"
"quién canta going to the chapel and we're gonna get married","Hécate","0"
"de qué está hecha la bandera americana","nailon","1"
"de qué está hecha la bandera americana","Nicole Scherzinger","0"
"quién canta come together right now over me","The Beatles","1"
"quién canta come together right now over me","John Jay","0"
"quien es el actor principal en the show arrow","Katie Cassidy","1"
"quien es el actor principal en the show arrow","Danny Lloyd","0"
"quién tiene el récord de victorias en las grandes ligas","New York Yankees","1"
"quién tiene el récord de victorias en las grandes ligas","Furnace Creek Inn and Ranch Resort","0"
"quién hizo de bella en la bella y la bestia","Emma Watson","1"
"quién hizo de bella en la bella y la bestia","Shere Khan","0"
"¿Cuándo se compuso la canción ""while my guitar gently weeps""?","1968","1"
"¿Cuándo se compuso la canción ""while my guitar gently weeps""?","1997-07-25","0"
"quién cantaba la canción fox on the run","Sweet","1"
"quién cantaba la canción fox on the run","Sudán del Sur","0"
"cuánto es 10 elevado a 10","10000000000.0","1"
"cuánto es 10 elevado a 10","7.0","0"
"cuál fue la magnitud del terremoto de Northridge","6.7","1"
"cuál fue la magnitud del terremoto de Northridge","518342017.0","0"
"quien canta please come to boston","Rehab","1"
"quien canta please come to boston","Abdul Kalam","0"
"cual es la poblacion actual de ""phoenix"" ""arizona""","1626000.0","1"
"cual es la poblacion actual de ""phoenix"" ""arizona""","600.0","0"
"¿Quién tiene el mayor número de Grammys de todos los tiempos?","Georg Solti","1"
"¿Quién tiene el mayor número de Grammys de todos los tiempos?","Gloria Shayne Baker","0"
"¿Cuándo se construyó la Estatua de la Libertad?","1875-09","1"
"¿Cuándo se construyó la Estatua de la Libertad?","abril 1986","0"
"Cual fue la primera película en color","With Our King and Queen Through India","1"
"Cual fue la primera película en color","Unión Soviética","0"
"¿Cuántos episodios hay en la temporada dos de Boku no Hīrō Akademia?","25.0 episodio","1"
"¿Cuántos episodios hay en la temporada dos de Boku no Hīrō Akademia?","152.6 milla","0"
"cuándo sale el calendario de la premier league","2019-06-13","1"
"cuándo sale el calendario de la premier league","2008-07-18","0"
"quién canta la canción sugar pie honey bunch","Four Tops","1"
"quién canta la canción sugar pie honey bunch","Estados Unidos","0"
"cuánto vale el premio de so you think you can dance","250000.0 dólar estadounidense","1"
"cuánto vale el premio de so you think you can dance","6.0 other currency","0"
"quién canta la canción fly me to the moon","Frank Sinatra","1"
"quién canta la canción fly me to the moon","Golden Earring","0"
"cuando salió power rangers mystic force","2006-02-20","1"
"cuando salió power rangers mystic force","1984","0"
"cuántos partidos juega cada equipo de la nba","82.0","1"
"cuántos partidos juega cada equipo de la nba","9.5","0"
"quién es la chica que interpreta en Fifty Shades of Grey","Dakota Johnson","1"
"quién es la chica que interpreta en Fifty Shades of Grey","Vladimir Guerrero","0"
"¿Quién pone la voz de Vinnie en ""Family Guy""?","Tony Sirico","1"
"¿Quién pone la voz de Vinnie en ""Family Guy""?","Delaware","0"
"quien cantó what doesn't kill you makes you stronger","Kelly Clarkson","1"
"quien cantó what doesn't kill you makes you stronger","Alexandria Ocasio-Cortez","0"
"quien gano el mundial los ultimos cinco años","Houston Astros","1"
"quien gano el mundial los ultimos cinco años","música de Punjab","0"
"cuándo salió Call of Duty World at War","2008-11-11","1"
"cuándo salió Call of Duty World at War","2004","0"
"quien canto la cancion what condition my condition was in","Bettye LaVette","1"
"quien canto la cancion what condition my condition was in","Ailsa Chang","0"
"quién hacía de madre en aquellos maravillosos 70","Debra Jo Rupp","1"
"quién hacía de madre en aquellos maravillosos 70","Partido Republicano","0"
"cuál es la población de sumter en carolina del sur","39982.0","1"
"cuál es la población de sumter en carolina del sur","3.0","0"
"cuando es el orgullo gay en chicago illinois","2019-06-30","1"
"cuando es el orgullo gay en chicago illinois","2009-12-03","0"
"quien interpreta a gaston en la pelicula la bella y la bestia","Luke Evans","1"
"quien interpreta a gaston en la pelicula la bella y la bestia","Ashleigh Barty","0"
"cuantos dias de obligación sagrada hay en la iglesia católica","6.0","1"
"cuantos dias de obligación sagrada hay en la iglesia católica","17.0","0"
"ha existido algún huracán llamado kathy","yes","1"
"ha existido algún huracán llamado kathy","no","0"
"quien canto la cancion have you ever seen the rain","Creedence Clearwater Revival","1"
"quien canto la cancion have you ever seen the rain","Scott Servais","0"
"cuándo se redactó la declaración de los derechos humanos","1948","1"
"cuándo se redactó la declaración de los derechos humanos","1982","0"
"¿Dónde se ha filmado ""Stranger things""?","Atlanta","1"
"¿Dónde se ha filmado ""Stranger things""?","Whitesnake","0"
"quien cantó la canción you broke up with me","Walker Hayes","1"
"quien cantó la canción you broke up with me","Michael Constantine","0"
"cuál es la temperatura más alta registrada en nueva york","108.0 escala Fahrenheit","1"
"cuál es la temperatura más alta registrada en nueva york","8486.0 metros","0"
"¿Quién tiene la mayoría en el Congreso ahora mismo?","Partido Republicano","1"
"¿Quién tiene la mayoría en el Congreso ahora mismo?","Eric Clapton","0"
"donde tuvo lugar la batalla de gettysburg","Pensilvania","1"
"donde tuvo lugar la batalla de gettysburg","Larry Henley","0"
"¿Cuándo ganaron los Chicago Cubs la Serie Mundial?","2016","1"
"¿Cuándo ganaron los Chicago Cubs la Serie Mundial?","1998","0"
"¿Quién fue ascendido a Primera División el año pasado?","Cardiff City Football Club","1"
"¿Quién fue ascendido a Primera División el año pasado?","James Otis, Jr.","0"
"¿qué palabra inglesa tiene el mayor número de sílabas?","pneumonoultramicroscopicsilicovolcanoconiosis","1"
"¿qué palabra inglesa tiene el mayor número de sílabas?","Yoduro de potasio","0"
"¿Quién tiene el récord mundial de aguantar la respiración más tiempo?","Tom Sietas","1"
"¿Quién tiene el récord mundial de aguantar la respiración más tiempo?","Maine","0"
"¿Quién era el malo de los Guardianes de la Galaxia?","Ronan el Acusator","1"
"¿Quién era el malo de los Guardianes de la Galaxia?","Connie Nielsen","0"
"cuando fue la última vez que nadal ganó wimbledon","2010","1"
"cuando fue la última vez que nadal ganó wimbledon","2019-06-30","0"
"quien interpreta a avery en dog with a blog","Genevieve Hannelius","1"
"quien interpreta a avery en dog with a blog","Katy Perry","0"
"¿quién escribió el poema ""Campanita del lugar""?","Jane Taylor","1"
"¿quién escribió el poema ""Campanita del lugar""?","Indelible Grace","0"
"quien canta never met a girl like you before","Edwyn Collins","1"
"quien canta never met a girl like you before","Nirmala Sitaraman","0"
"cuándo se estrenó la película pantera negra","2018-02-16","1"
"cuándo se estrenó la película pantera negra","1776-07-02","0"
"quién interpretaba a johnny cash en en la cuerda floja","Joaquin Phoenix","1"
"quién interpretaba a johnny cash en en la cuerda floja","The Jordanaires","0"
"quién canta all i need is the air that i breathe","The Hollies","1"
"quién canta all i need is the air that i breathe","Tokio","0"
"quien cantaba didn't i blow your mind this time","The Delfonics","1"
"quien cantaba didn't i blow your mind this time","Pablo de Tarso","0"
"cuándo salió charlie and the chocolate factory","2005-07-10","1"
"cuándo salió charlie and the chocolate factory","2013","0"
"¿Cuál es la edad legal para beber en Turquía?","18.0 año terrestre","1"
"¿Cuál es la edad legal para beber en Turquía?","112.0 milla","0"
"cantó tom cruise en la era del rock","yes","1"
"cantó tom cruise en la era del rock","no","0"
"donde esta el Salón de la Fama del Golf Mundial","Estados Unidos","1"
"donde esta el Salón de la Fama del Golf Mundial","John Farrar","0"
"cuando salió la bella y la bestia en broadway","1994-04-18","1"
"cuando salió la bella y la bestia en broadway","2020-06-26","0"
"donde tiene lugar capitan america winter soldier","Washington D. C.","1"
"donde tiene lugar capitan america winter soldier","James Cook","0"
"quién es la persona con más edad registrada en la historia","Jeanne Calment","1"
"quién es la persona con más edad registrada en la historia","Jonathan Tunick","0"
"cómo se llaman las películas de matrix","Matrix","1"
"cómo se llaman las películas de matrix","Zebulon Pike","0"
"cuando tuvo lugar al ultima erupcion volcanica en estados unidos","2018","1"
"cuando tuvo lugar al ultima erupcion volcanica en estados unidos","1994-04-15","0"
"cuál fue el partido de béisbol de ligas mayores más largo de la historia","Partido profesional de béisbol más largo","1"
"cuál fue el partido de béisbol de ligas mayores más largo de la historia","Dustin Colquitt","0"
"quien es el primera base de los yanquis","Edwin Encarnación","1"
"quien es el primera base de los yanquis","Chris Evans","0"
"cuantos equipos de fútbol de la nfl hay en california","4.0","1"
"cuantos equipos de fútbol de la nfl hay en california","18.0","0"
"cuándo caminó el hombre sobre la luna","julio 20, 1969","1"
"cuándo caminó el hombre sobre la luna","1990-09-10","0"
"qué universidades forman parte de la ivy league en estados unidos","8.0","1"
"qué universidades forman parte de la ivy league en estados unidos","5.0","0"
"quien cantó la canción walk like a man","Frankie Valli","1"
"quien cantó la canción walk like a man","The Rembrandts","0"
"¿Quién escribió «Take It to the Limit» de The Eagles?","Randy Meisner","1"
"¿Quién escribió «Take It to the Limit» de The Eagles?","Lou Rawls","0"
"¿Cuál es el jugador más viejo de NBA aún en activo?","Vince Carter","1"
"¿Cuál es el jugador más viejo de NBA aún en activo?","T-Series","0"
"¿Quién interpreta al tío Josh en Riley y el mundo?","Uriah Shelton","1"
"¿Quién interpreta al tío Josh en Riley y el mundo?","Cristiano Ronaldo","0"
"¿Cuál es el diámetro de la tierra en el ecuador?","7917.5 milla","1"
"¿Cuál es el diámetro de la tierra en el ecuador?","18.0 año terrestre","0"
"quién hacía de chelsea en dos hombres y medio","Jennifer Bini Taylor","1"
"quién hacía de chelsea en dos hombres y medio","Estación de Waterloo","0"
"cuantas tropas estadounidenses murieron en la guerra de vietman","58220.0","1"
"cuantas tropas estadounidenses murieron en la guerra de vietman","6.0","0"
"quién dijo ni un prestatario ni un prestamista sea","Polonio","1"
"quién dijo ni un prestatario ni un prestamista sea","Nikita Jrushchov","0"
"quién cantaba la canción jim dandy to the rescue","Black Oak Arkansas","1"
"quién cantaba la canción jim dandy to the rescue","Julianne Moore","0"
"dónde está la tienda más grande del mundo","Corea del Sur","1"
"dónde está la tienda más grande del mundo","británicos","0"
"quién es el jugador de béisbol mejor pagado de la mlb","Mike Trout","1"
"quién es el jugador de béisbol mejor pagado de la mlb","roundhead","0"
"quién cantaba those were the days my friends","Mary Hopkin","1"
"quién cantaba those were the days my friends","Nagaland","0"
"cuándo se estrenó en busca del arca perdida","1981-06-12","1"
"cuándo se estrenó en busca del arca perdida","1982","0"
"quien encarna a gandalf en el señor de los anillos","Ian McKellen","1"
"quien encarna a gandalf en el señor de los anillos","Tigres de Auburn","0"
"quién cantaba these boots were made for walking","Nancy Sinatra","1"
"quién cantaba these boots were made for walking","Chicago","0"
"quien tiene el mayor jumbotron en la nfl","Houston Texans","1"
"quien tiene el mayor jumbotron en la nfl","Chicago","0"
"quién interpreta a will horton en days of our lives","Dylan Patton","1"
"quién interpreta a will horton en days of our lives","El pavo Dustin","0"
"¿Quiénes son los senadores del estado de California?","Dianne Feinstein","1"
"¿Quiénes son los senadores del estado de California?","Asia","0"
"¿quién cantaba la canción ""first time ever i saw your face""?","Roberta Flack","1"
"¿quién cantaba la canción ""first time ever i saw your face""?","Fall Out Boy","0"
"cual es el peso de un iphone 7","4.87 onza","1"
"cual es el peso de un iphone 7","18.0 año terrestre","0"
"quién reemplazó a johnny carson en the tonight show","Jay Leno","1"
"quién reemplazó a johnny carson en the tonight show","Reggie Miller","0"
"cuántos vértices tiene una pirámide de base cuadrada","5.0","1"
"cuántos vértices tiene una pirámide de base cuadrada","1000.0","0"
"¿Cuándo fue la última vez que los Yankees ganaron una serie mundial?","2009","1"
"¿Cuándo fue la última vez que los Yankees ganaron una serie mundial?","1983","0"
"¿Quién protagonizó ""Ultimátum a la Tierra""?","Michael Rennie","1"
"¿Quién protagonizó ""Ultimátum a la Tierra""?","Rosco P. Coltrane","0"
"quin cantaba wake me up before you go go","Wham!","1"
"quin cantaba wake me up before you go go","Wings","0"
"cuál es la altitud en las vegas, nevada","610.0 metros","1"
"cuál es la altitud en las vegas, nevada","47.0 metros","0"
"¿En que condado esta Cherry Hill, New Jersey?","Condado de Camden","1"
"¿En que condado esta Cherry Hill, New Jersey?","región administrativa especial","0"
"quien ganó el campeonato nacional de fútbol universitario el año pasado","Alabama Crimson Tide football","1"
"quien ganó el campeonato nacional de fútbol universitario el año pasado","The Breakfast Club","0"
"quién escribió Miedo y asco en Las Vegas","Hunter S. Thompson","1"
"quién escribió Miedo y asco en Las Vegas","Kareem Abdul-Jabbar","0"
"¿Qué base de las fuerzas aéreas está cerca de Pensacola, Florida?","Base de la Fuerza Aérea Eglin","1"
"¿Qué base de las fuerzas aéreas está cerca de Pensacola, Florida?","compuesto químico","0"
"cómo se llama la mujer de pedro picapiedra","Vilma Picapiedra","1"
"cómo se llama la mujer de pedro picapiedra","muslo","0"
"¿Cuándo se estrenó la película original de Godzilla?","1954-10-27","1"
"¿Cuándo se estrenó la película original de Godzilla?","2003-06-21","0"
"quien tiene mas robos en la historia de nba","John Stockton","1"
"quien tiene mas robos en la historia de nba","Deana Carter","0"
"¿Quién interpretó a la esposa en Todo El Mundo Quiere A Raymond?","Patricia Heaton","1"
"¿Quién interpretó a la esposa en Todo El Mundo Quiere A Raymond?","Frankie Sullivan","0"
"cual es el nombre de la nueva de star wars","Star Wars: Episodio IX: El Ascenso de Skywalker","1"
"cual es el nombre de la nueva de star wars","Sherman Hemsley","0"
"¿Quién escribió la canción Arms of an Angel?","Sarah McLachlan","1"
"¿Quién escribió la canción Arms of an Angel?","Dan Mullen","0"
"¿Quién interpreta al Rey Hielo en Hora de aventuras?","Tom Kenny","1"
"¿Quién interpreta al Rey Hielo en Hora de aventuras?","Fascículo prosencefálico medial","0"
"¿Quién es el entrenador de los Cleveland Cavaliers?","John Beilein","1"
"¿Quién es el entrenador de los Cleveland Cavaliers?","Ethel Merman","0"
"cuando ganó el liverpool la última premier league","1989","1"
"cuando ganó el liverpool la última premier league","2020","0"
"cual fue el nombre del huracán que golpeó puerto rico","Huracán Maria","1"
"cual fue el nombre del huracán que golpeó puerto rico","Katy Mixon","0"
"cual es el estado mas pequeño de estados unidos","Rhode Island","1"
"cual es el estado mas pequeño de estados unidos","Estados Unidos","0"
"quien fue la persona más vieja en escalar el everest","Yuichiro Miura","1"
"quien fue la persona más vieja en escalar el everest","Jeff Bridges","0"
"¿cuándo fue la última vez que los atlanta braves ganaron las world series?","1995","1"
"¿cuándo fue la última vez que los atlanta braves ganaron las world series?","1959-08-21","0"
"¿Cuándo ganó el Leiciester City su primera Premier League?","2016","1"
"¿Cuándo ganó el Leiciester City su primera Premier League?","1986-05-16","0"
"cual es la edad para beber en canada","18.0","1"
"cual es la edad para beber en canada","7700000000.0","0"
"qué canciones escribió elton john para el rey león","Circle of Life","1"
"qué canciones escribió elton john para el rey león","Shalamar","0"
"quien quedo expulsado de la ultima temporada de la premier league","Cardiff City Football Club","1"
"quien quedo expulsado de la ultima temporada de la premier league","Neil Diamond","0"
"cuándo se convirtió escocia en parte de gran bretaña","1707","1"
"cuándo se convirtió escocia en parte de gran bretaña","1989-04-21","0"
"quien tiene mas goles en la historia de la champions league","Cristiano Ronaldo","1"
"quien tiene mas goles en la historia de la champions league","etanol","0"
"quien dijo ""and now the rest of the story""","Paul Harvey","1"
"quien dijo ""and now the rest of the story""","The Power Station (banda)","0"
"quién cantaba ain't no sunshine when she's gone","Bill Withers","1"
"quién cantaba ain't no sunshine when she's gone","Boris Johnson","0"
"quien gano el all-star de la mlb del año pasado","Liga Americana","1"
"quien gano el all-star de la mlb del año pasado","Tony Rich","0"
"quien cantó la canción  my boyfriend's back","The Angels","1"
"quien cantó la canción  my boyfriend's back","Tatyana Ali","0"
"quien cantó when you say nothing at all","Ronan Keating","1"
"quien cantó when you say nothing at all","Glenn Frey","0"
"¿Quién es el gimnasta más condecorado de todos los tiempos?","Simone Biles","1"
"¿Quién es el gimnasta más condecorado de todos los tiempos?","Egipto","0"
"¿Dónde nace y fenece el río Columbia?","Lago Columbia","1"
"¿Dónde nace y fenece el río Columbia?","Sherman Hemsley","0"
"cuál es la feria más grande en los estados unidos","Feria del estado de Minnesota","1"
"cuál es la feria más grande en los estados unidos","Meesha Shafi","0"
"¿Quién tiene una nariz roja chip o ""dale""?","valle","1"
"¿Quién tiene una nariz roja chip o ""dale""?","A","0"
"quién protagonizó regreso al planeta de los simios","Charlton Heston","1"
"quién protagonizó regreso al planeta de los simios","Carousel","0"
"quién canta la canción country how do you like me now","Toby Keith","1"
"quién canta la canción country how do you like me now","Anthony Davis","0"
"donde está filmado orange is the new black","Nueva York","1"
"donde está filmado orange is the new black","Juice Newton","0"
"¿Dónde se rodó la película ""Sentido y sensibilidad""?","Devon","1"
"¿Dónde se rodó la película ""Sentido y sensibilidad""?","Jean-Jacques Rousseau","0"
"quien sale en la pelicula cincuenta sombreas de ""grey""","Jennifer Ehle","1"
"quien sale en la pelicula cincuenta sombreas de ""grey""","Antonio Fargas","0"
"¿Cuándo ganó Argentina su primera Copa del Mundo?","1978","1"
"¿Cuándo ganó Argentina su primera Copa del Mundo?","2019-12-29","0"
"¿Cuál es el equipo de fútbol más exitoso del mundo?","Real Madrid Club de Fútbol","1"
"¿Cuál es el equipo de fútbol más exitoso del mundo?","lóbulo frontal","0"
"en que día cae el día del trabajador en 2018","2018-09-03","1"
"en que día cae el día del trabajador en 2018","1988-11-09","0"
"cuándo ganaron las rockies de colorado la serie mundial","2007","1"
"cuándo ganaron las rockies de colorado la serie mundial","1992","0"
"quién es el actual ministro de defensa de la india","Rajnath Singh","1"
"quién es el actual ministro de defensa de la india","Melissa Gilbert","0"
"¿Quién interpreta al narrador en «Celebs Go Dating»?","Rob Beckett","1"
"¿Quién interpreta al narrador en «Celebs Go Dating»?","Bailee Madison","0"
"¿Cuándo se estrenó 50 sombras de Grey?","2015-02-13","1"
"¿Cuándo se estrenó 50 sombras de Grey?","2016","0"
"cuando se rodo la pelicula chitty chitty bang bang","1968-12-12","1"
"cuando se rodo la pelicula chitty chitty bang bang","1988","0"
"quien escribió la canción call me the breeze","J.J. Cale","1"
"quien escribió la canción call me the breeze","Jon Nieve","0"
"dónde tiene lugar el programa de televisión the office","Pensilvania","1"
