"text0","text1","label"
"货运火车车平均要多长时间","55.0 67.0 英尺","1"
"货运火车车平均要多长时间","13.0 百分数","0"
"i'll make a man out of you是谁演唱的","多尼奥斯蒙德","1"
"i'll make a man out of you是谁演唱的","美国","0"
"汤姆·布雷迪什么时候赢得他的第一枚戒指","2002","1"
"汤姆·布雷迪什么时候赢得他的第一枚戒指","1984-01-20","0"
"世界杯将在哪里举行","卡塔尔","1"
"世界杯将在哪里举行","多恩·麦柯马克","0"
"孩子们的名字是什么","朱迪","1"
"孩子们的名字是什么","克里斯托弗·李","0"
"电影黑豹中黑豹的扮演者是谁","查德维克·博斯曼","1"
"电影黑豹中黑豹的扮演者是谁","洛杉矶","0"
"cw电视台在directv上的频道号是多少","385.0","1"
"cw电视台在directv上的频道号是多少","10889.0","0"
"美剧阿甘妙世界何时结束","2019-06-24","1"
"美剧阿甘妙世界何时结束","1971","0"
"what is love baby don't hurt me是谁演唱的","Haddaway","1"
"what is love baby don't hurt me是谁演唱的","杰·雷诺","0"
"所有经食品药品监督管理局批准的洗手液中都含有的活性成分是什么","乙醇","1"
"所有经食品药品监督管理局批准的洗手液中都含有的活性成分是什么","诱惑组合","0"
"genie in a bottle这首歌是什么时候发布的","1999","1"
"genie in a bottle这首歌是什么时候发布的","1997-03-10","0"
"谁主演了电影《桂河大桥》","威廉·霍尔登","1"
"谁主演了电影《桂河大桥》","扎克·埃龙","0"
"圆桌骑士都叫什么名字","兰斯洛特爵士","1"
"圆桌骑士都叫什么名字","生物放大","0"
"《lord it's hard to be humble》这首歌是谁唱的","麦克·戴维斯","1"
"《lord it's hard to be humble》这首歌是谁唱的","杰弗里·乔叟","0"
"谁唱了《带我去教堂》这首歌","霍齐尔","1"
"谁唱了《带我去教堂》这首歌","L·罗恩·贺伯特","0"
"谁是世界历史上最长寿的人","雅娜·卡尔芒","1"
"谁是世界历史上最长寿的人","硫","0"
"澳大利亚赢得过几次板球世界杯","5.0","1"
"澳大利亚赢得过几次板球世界杯","17.0","0"
"是谁先唱了《我将永远爱你》，多莉·帕顿还是惠特尼·休斯顿","桃莉·巴顿","1"
"是谁先唱了《我将永远爱你》，多莉·帕顿还是惠特尼·休斯顿","重量级","0"
"美国第一任总统的名字是什么","乔治·华盛顿","1"
"美国第一任总统的名字是什么","卡塔拉酒店","0"
"动物屋里学校的名字是什么","费伯学院","1"
"动物屋里学校的名字是什么","Dale","0"
"极速60秒这部电影的演员","安吉丽娜·朱莉","1"
"极速60秒这部电影的演员","美国","0"
"谁是希腊神话中的地狱之神","黑德斯","1"
"谁是希腊神话中的地狱之神","克劳斯·巴德尔特","0"
"什么时候别冲我笑出来了","2017-08-11","1"
"什么时候别冲我笑出来了","2014","0"
"the andy griffith show中charlene darling的扮演者是谁","玛姬·彼得森","1"
"the andy griffith show中charlene darling的扮演者是谁","让·斯泰普尔顿","0"
"新西兰最大的湖是什么湖","陶波湖","1"
"新西兰最大的湖是什么湖","斯蒂普·米欧奇","0"
"suicide squad中harley quinn的扮演者是谁","玛格特·罗比","1"
"suicide squad中harley quinn的扮演者是谁","沃尔玛","0"
"缅因州的人口是多少","1338000.0","1"
"缅因州的人口是多少","9216.0","0"
"head of the class中tj的扮演者是谁","比利·康诺利","1"
"head of the class中tj的扮演者是谁","巴兹·奥尔德林","0"
"谁在银河护卫队中扮演的peter quill","克里斯·帕拉特","1"
"谁在银河护卫队中扮演的peter quill","你让我很开心","0"
"三星galaxy s6 edge是什么时候发布的","2015-04-10","1"
"三星galaxy s6 edge是什么时候发布的","1975-06-20","0"
"100 things to do before high school演员表","杰克·迪斯拉","1"
"100 things to do before high school演员表","山中伸弥","0"
"谁演唱了歌曲”someone that i used to know""（我的旧相识）？","苟提耶","1"
"谁演唱了歌曲”someone that i used to know""（我的旧相识）？","美国","0"
"美国在革命战争中与谁作战","大不列颠","1"
"美国在革命战争中与谁作战","乔治·索尔蒂","0"
"bennie and the jets 是何时问世的","2000","1"
"bennie and the jets 是何时问世的","1833","0"
"i love the nightlife这首歌是谁演唱的","艾丽西亚·布里奇斯","1"
"i love the nightlife这首歌是谁演唱的","詹姆斯·厄尔·琼斯","0"
"谁被称为奥尔良的少女","聖女貞德","1"
"谁被称为奥尔良的少女","动物乐队","0"
"谁首先一英里跑进4分钟以内？","罗杰·班尼斯特","1"
"谁首先一英里跑进4分钟以内？","理查德·布恩","0"
"i've got spurs that jingle jangle jingle是谁演唱的","吉恩·奥特里","1"
"i've got spurs that jingle jangle jingle是谁演唱的","克里斯蒂亚诺·罗纳尔多","0"
"越南战争的第一场站斗是什么","德浪河谷战役 ","1"
"越南战争的第一场站斗是什么","中途岛","0"
"谁参加了今年的超级碗","圣路易斯公羊","1"
"谁参加了今年的超级碗","修士罗伯特","0"
"美国现任卫生局局长是谁","杰罗姆·亚当斯","1"
"美国现任卫生局局长是谁","富兰克林·德拉诺·罗斯福","0"
"最初的银翼杀手中的rachel 是谁扮演的","肖恩·杨","1"
"最初的银翼杀手中的rachel 是谁扮演的","AC/DC 乐队","0"
"美国最长的桥在哪里","庞恰特雷恩湖","1"
"美国最长的桥在哪里","胰腺癌","0"
"是谁想出父亲节这个主意的","索诺拉·斯马特·多德","1"
"是谁想出父亲节这个主意的","约翰·汉考克","0"
"guzman的姓氏从何而来","西班牙","1"
"guzman的姓氏从何而来","克里斯·克里斯托佛森","0"
"谁唱了请不要走","凯西与阳光合唱团","1"
"谁唱了请不要走","科尔·波特","0"
"谁保持了最高冲球码的记录","阿德里安·皮特森","1"
"谁保持了最高冲球码的记录","Disturbed","0"
"世界上谁的youtuber用户订阅数最多","T系列","1"
"世界上谁的youtuber用户订阅数最多","基努·里维斯","0"
"满堂红能干过顺子吗","yes","1"
"满堂红能干过顺子吗","no","0"
"匹兹堡海盗在哪个广播电台上","无线电台","1"
"匹兹堡海盗在哪个广播电台上","四季乐队","0"
"谁唱的take a look at me now这首歌","菲尔·柯林斯","1"
"谁唱的take a look at me now这首歌","约翰·贝莱因","0"
"谁演唱的back in the high life again","史蒂夫·温伍德","1"
"谁演唱的back in the high life again","朗·霍华德","0"
"going to the chapel and we're gonna get married是谁演唱的","The Dixie Cups","1"
"going to the chapel and we're gonna get married是谁演唱的","赫卡忒","0"
"美国国旗是用什么做的","尼龙","1"
"美国国旗是用什么做的","妮可·舒辛格","0"
"come together right now over me是谁演唱的","披头士乐队","1"
"come together right now over me是谁演唱的","约翰·杰伊","0"
"绿箭侠的主演是谁","大卫·拉姆西","1"
"绿箭侠的主演是谁","丹尼·劳埃德","0"
"谁在大联盟有最好的记录","纽约洋基","1"
"谁在大联盟有最好的记录","加利福尼亚州","0"
"美女与野兽中美女的扮演者是谁","艾玛·沃特森","1"
"美女与野兽中美女的扮演者是谁","谢利可汗","0"
"《While My Guitar Gently Weeps》是什么时候写的","1968","1"
"《While My Guitar Gently Weeps》是什么时候写的","1997-07-25","0"
"歌曲fox on the run是谁演唱的","Sweet甜乐队","1"
"歌曲fox on the run是谁演唱的","南苏丹","0"
"10的10次方是多少","10000000000.0","1"
"10的10次方是多少","7.0","0"
"北岭地震的震级是多少","6.7","1"
"北岭地震的震级是多少","518342017.0","0"
"bartender i really did it this time是谁演唱的","Rehab","1"
"bartender i really did it this time是谁演唱的","阿卜杜尔·卡拉姆","0"
"亚利桑那州菲尼克斯市目前有多少人口","1626000.0","1"
"亚利桑那州菲尼克斯市目前有多少人口","600.0","0"
"谁在史上获得了最多的格莱美奖","乔治·索尔蒂","1"
"谁在史上获得了最多的格莱美奖","格洛丽亚·沙恩·贝克","0"
"自由女神像是何时建造的","1875-09","1"
"自由女神像是何时建造的","4月 1986","0"
"第一部彩色电影是哪部","《穿越印度的国王和王后》","1"
"第一部彩色电影是哪部","苏联","0"
"《 two of my hero academia》第二季共有多少集","25.0 episodes","1"
"《 two of my hero academia》第二季共有多少集","152.6 英里","0"
"英超联赛赛程何时公布","2019-06-13","1"
"英超联赛赛程何时公布","2008-07-18","0"
"歌曲sugar pie honey bunch是谁演唱的","四尖乐队","1"
"歌曲sugar pie honey bunch是谁演唱的","美国","0"
"你认为你能跳舞的奖品是什么","250000.0 美金","1"
"你认为你能跳舞的奖品是什么","6.0 other currency","0"
"歌曲fly me to the moon是谁演唱的","法兰克·辛纳屈","1"
"歌曲fly me to the moon是谁演唱的","金耳环","0"
"超能战士魔法战队是何时上映的","2006-02-20","1"
"超能战士魔法战队是何时上映的","1984","0"
"每支球队打几场nba比赛","82.0","1"
"每支球队打几场nba比赛","9.5","0"
"五十度灰中扮演女孩的是谁","达科塔·约翰逊","1"
"五十度灰中扮演女孩的是谁","弗拉基米尔·格雷罗","0"
"谁在 family guy 中为 vinnie 配音","東尼·西裏科","1"
"谁在 family guy 中为 vinnie 配音","特拉华州","0"
"what doesn't kill you makes you stronger是谁演唱的","凯莉·克拉克森","1"
"what doesn't kill you makes you stronger是谁演唱的","亚历山大·奥卡西奥·科尔特斯","0"
"过去五年都是谁夺得过世界系列赛","旧金山巨人","1"
"过去五年都是谁夺得过世界系列赛","旁遮普音乐","0"
"什么时候出品的 call of duty world at war","2008-11-11","1"
"什么时候出品的 call of duty world at war","2004","0"
"歌曲《what condition my condition was in》是谁演唱的","贝蒂·拉维特","1"
"歌曲《what condition my condition was in》是谁演唱的","Ailsa Chang","0"
"70年代秀中谁扮演的母亲"," 黛布拉·乔·鲁普","1"
"70年代秀中谁扮演的母亲","共和党","0"
"南卡罗来纳州的sumter 有多少人口","39982.0","1"
"南卡罗来纳州的sumter 有多少人口","3.0","0"
"芝加哥伊利诺伊州的同性恋游行何时举行","2019-06-30","1"
"芝加哥伊利诺伊州的同性恋游行何时举行","2009-12-03","0"
"谁在《美女与野兽》中扮演加斯顿"," 卢克·埃文斯","1"
"谁在《美女与野兽》中扮演加斯顿","艾许莉·巴蒂","0"
"天主教会中有多少神圣的日子","6.0","1"
"天主教会中有多少神圣的日子","17.0","0"
"有没有过叫kathy的飓风","yes","1"
"有没有过叫kathy的飓风","no","0"
"谁唱的这首歌你见过雨吗","克里登斯清水复兴合唱团","1"
"谁唱的这首歌你见过雨吗","斯柯特·塞瓦斯 ","0"
"《人权宣言》是什么时候写的","1948","1"
"《人权宣言》是什么时候写的","1982","0"
"电视剧《怪奇物语》是在哪里拍摄的","亚特兰大","1"
"电视剧《怪奇物语》是在哪里拍摄的","Whitesnake","0"
"you broke up with me这首歌是谁写的","沃克·海耶斯","1"
"you broke up with me这首歌是谁写的","米高·哥斯丹甸","0"
"纽约州最高气温记录是多少度","108.0 °f","1"
"纽约州最高气温记录是多少度","8486.0 米","0"
"现在谁在国会中占多数","共和党","1"
"现在谁在国会中占多数","艾瑞克·克莱普顿","0"
"葛底斯堡战役发生在哪里","宾夕法尼亚州","1"
"葛底斯堡战役发生在哪里","拉里·亨利","0"
"芝加哥cub是何时夺得世界系列赛的","2016","1"
"芝加哥cub是何时夺得世界系列赛的","1998","0"
"上年哪支球队升入了英超","伍尔弗汉普顿流浪足球俱乐部","1"
"上年哪支球队升入了英超","小詹姆斯·奥蒂斯","0"
"英语中哪个单词的音节最多","火山肺矽病","1"
"英语中哪个单词的音节最多","碘化钾","0"
"保持世界上屏息时间最长的人","湯姆斯塔斯","1"
"保持世界上屏息时间最长的人","缅因州","0"
"谁是《银河护卫队》里的坏人","控诉者罗南(","1"
"谁是《银河护卫队》里的坏人","康妮·尼尔森","0"
"纳达尔上次赢得温布尔登公开赛是什么时候","2010","1"
"纳达尔上次赢得温布尔登公开赛是什么时候","2019-06-30","0"
"谁在狗狗博客中扮演的avery","汉娜柳斯","1"
"谁在狗狗博客中扮演的avery","凯蒂·佩里","0"
"《the poem twinkle twinkle little star》是谁写的","珍·泰勒","1"
"《the poem twinkle twinkle little star》是谁写的","不可磨灭的恩典","0"
"谁唱过《从未遇见像你一样的女孩》","艾德文·科林斯","1"
"谁唱过《从未遇见像你一样的女孩》","尼尔马拉·西塔拉曼","0"
"电影黑豹是何时问世的","2018-02-16","1"
"电影黑豹是何时问世的","1776-07-02","0"
"谁在《i walk the line》中扮演约翰尼·卡什","瓦昆·菲尼克斯","1"
"谁在《i walk the line》中扮演约翰尼·卡什","The Jordanaires","0"
"all i need is the air that i breathe是谁唱的","霍利斯乐队","1"
"all i need is the air that i breathe是谁唱的","東京都","0"
"谁唱的didn't i blow your mind this time这首歌","岱冯尼斯乐队","1"
"谁唱的didn't i blow your mind this time这首歌","保罗","0"
"charlie and the chocolate factory:查利和巧克力工厂什么时候出版的","2005-07-10","1"
"charlie and the chocolate factory:查利和巧克力工厂什么时候出版的","2013","0"
"土耳其的法定饮酒年龄是多少","18.0 年份","1"
"土耳其的法定饮酒年龄是多少","112.0 英里","0"
"汤姆·克鲁斯在《Rock of Ages》里唱歌了吗","yes","1"
"汤姆·克鲁斯在《Rock of Ages》里唱歌了吗","no","0"
"高尔夫名人堂位于哪里","美国","1"
"高尔夫名人堂位于哪里","约翰·法拉尔","0"
"美女与野兽是何时在百老汇上映的","1994-04-18","1"
"美女与野兽是何时在百老汇上映的","2020-06-26","0"
"美国队长冬日战士发生在哪里","华盛顿哥伦比亚特区","1"
"美国队长冬日战士发生在哪里","詹姆斯·库克","0"
"有记录以来最长寿的人是谁","雅娜·卡尔芒","1"
"有记录以来最长寿的人是谁","约翰·吉尔古德","0"
"《黑客帝国》系列电影的名字是什么","黑客帝国系列","1"
"《黑客帝国》系列电影的名字是什么","泽伦.派克","0"
"美国上一次的火山喷发什么","2018","1"
"美国上一次的火山喷发什么","1994-04-15","0"
"历史上最长的大联盟棒球比赛是哪场","最长的职业棒球比赛","1"
"历史上最长的大联盟棒球比赛是哪场","达斯汀·科尔奎特","0"
"纽约Yankees队的一垒手是谁？","埃德温·恩卡纳西翁","1"
"纽约Yankees队的一垒手是谁？","克里斯·埃文斯","0"
"加州有多少支nfl橄榄球队","4.0","1"
"加州有多少支nfl橄榄球队","18.0","0"
"人类是何时在月球行走的","七月 20, 1969","1"
"人类是何时在月球行走的","1990-09-10","0"
"美国有几所常春藤盟校","8.0","1"
"美国有几所常春藤盟校","5.0","0"
"walk like a man这首歌是谁唱的","弗兰基·瓦利","1"
"walk like a man这首歌是谁唱的","伦勃朗乐队","0"
"take it to the limit by the eagles是谁写的","格伦·弗雷","1"
"take it to the limit by the eagles是谁写的","罗·罗尔斯","0"
"NBA还在打的年纪最大的球员是谁","文斯·卡特","1"
"NBA还在打的年纪最大的球员是谁","T系列","0"
"谁在《girl meets world》中扮演Josh叔叔","尤赖亚·谢尔顿","1"
"谁在《girl meets world》中扮演Josh叔叔","克里斯蒂亚诺·罗纳尔多","0"
"地球在赤道的直径是多少","7917.5 英里","1"
"地球在赤道的直径是多少","18.0 年份","0"
"谁在好汉两个半中扮演 chelsea","珍妮弗·泰勒","1"
"谁在好汉两个半中扮演 chelsea","滑铁卢车站","0"
"美军在越南战争中丧亡多少","58220.0","1"
"美军在越南战争中丧亡多少","6.0","0"
"既不要借钱给人,也不要向别人借钱这句话是谁说的","波洛尼厄斯","1"
"既不要借钱给人,也不要向别人借钱这句话是谁说的","尼基塔·赫鲁晓夫","0"
"《Jim Dandy to the Rescue》是谁唱的","阿肯色州黑橡树乐队","1"
"《Jim Dandy to the Rescue》是谁唱的","茱莉安摩亚","0"
"世界上最大的商店在哪里","大韩民国","1"
"世界上最大的商店在哪里","德语","0"
"美国职业棒球大联盟薪水最高的球员谁是哪个","迈克·特劳特","1"
"美国职业棒球大联盟薪水最高的球员谁是哪个","圆头党","0"
"谁唱的those were the days my friends这首歌","玛丽·霍普金","1"
"谁唱的those were the days my friends这首歌","那加兰邦","0"
"什么时候发布的 raiders of the lost ark","1981-06-12","1"
"什么时候发布的 raiders of the lost ark","1982","0"
"谁在《指环王》中扮演甘道夫","伊恩·麦凯伦","1"
"谁在《指环王》中扮演甘道夫","奥本老虎足球","0"
"谁唱的这些靴子是用来走路的","南希·西纳特拉","1"
"谁唱的这些靴子是用来走路的","芝加哥","0"
"NFL中谁拥有最大的超大屏幕","休斯顿得克萨斯人","1"
"NFL中谁拥有最大的超大屏幕","芝加哥","0"
"谁扮演了我们的日子中的 will horton","迪伦·帕顿","1"
"谁扮演了我们的日子中的 will horton","土耳其达斯汀","0"
"谁是加利福尼亚州的参议员","黛安娜·范斯坦","1"
"谁是加利福尼亚州的参议员","亚洲","0"
"歌曲first time ever i saw your face是谁演唱的","罗伯塔·弗拉克","1"
"歌曲first time ever i saw your face是谁演唱的","堕落男孩","0"
"iPhone 7的重量是多少","4.87 ounces","1"
"iPhone 7的重量是多少","18.0 年份","0"
"在今晚的演出中谁取代了约翰尼·卡森","杰·雷诺","1"
"在今晚的演出中谁取代了约翰尼·卡森","雷吉·米勒","0"
"金字塔有多少个顶点","5.0","1"
"金字塔有多少个顶点","1000.0","0"
"洋基队上一次赢得世界职业棒球锦标赛是什麽时候","2009","1"
"洋基队上一次赢得世界职业棒球锦标赛是什麽时候","1983","0"
"谁出演了地球停转之日","迈克尔·雷尼","1"
"谁出演了地球停转之日","罗斯科·珀维斯·科尔特兰","0"
"wake me up before you go go是谁唱的","威猛乐队","1"
"wake me up before you go go是谁唱的","克里斯托弗·李","0"
"内华达州的拉斯维加斯的海拔是多少","610.0 米","1"
"内华达州的拉斯维加斯的海拔是多少","47.0 米","0"
"新泽西州樱桃山在哪个县","康登縣","1"
"新泽西州樱桃山在哪个县","特别行政区","0"
"去年谁赢得了全国大学生橄榄球冠军","阿拉巴马大学红潮橄榄球队","1"
"去年谁赢得了全国大学生橄榄球冠军","早餐俱乐部 ","0"
"恐惧拉斯维加斯是谁写的","亨特·斯托克顿·汤普森","1"
"恐惧拉斯维加斯是谁写的","卡里姆·阿卜杜勒·贾巴尔","0"
"什么空军基地在佛罗里达州彭萨科拉附近","彭萨科拉海军飞行基地","1"
"什么空军基地在佛罗里达州彭萨科拉附近","化合物","0"
"fred flintstones 的妻子的名字是什么","摩登原始人","1"
"fred flintstones 的妻子的名字是什么","大腿","0"
"第一部《哥斯拉》电影是什么时候上映的","1954-10-27","1"
"第一部《哥斯拉》电影是什么时候上映的","2003-06-21","0"
"NBA历史上抢断最多的是谁","约翰·斯托克顿","1"
"NBA历史上抢断最多的是谁","迪娜·卡特","0"
"人人都爱雷蒙德中的妻子是谁扮演的","帕翠西亚·希顿","1"
"人人都爱雷蒙德中的妻子是谁扮演的","弗兰基·沙利文","0"
"最新星球大战系列电影的名字是什么","星球大战第九集：天行者的崛起","1"
"最新星球大战系列电影的名字是什么","谢尔曼·汉姆斯利","0"
"谁写了《天使的武器》这首歌","萨拉·麦克拉克伦","1"
"谁写了《天使的武器》这首歌","达恩·马伦","0"
"探险活宝中的冰王是谁扮演的","汤姆·肯尼","1"
"探险活宝中的冰王是谁扮演的","前脑内侧神经束","0"
"克里夫兰骑士队的教练是谁","约翰·贝莱因","1"
"克里夫兰骑士队的教练是谁","艾索尔·摩曼","0"
"利物浦上一次夺得英超冠军是何时","1989","1"
"利物浦上一次夺得英超冠军是何时","2020","0"
"袭击波多黎各的飓风叫什么名字","飓风玛丽亚","1"
"袭击波多黎各的飓风叫什么名字","凱蒂·米克松","0"
"美国最小的州是哪个","罗得岛州","1"
"美国最小的州是哪个","美国","0"
"攀登珠穆朗玛峰最老的人是谁","三浦雄一郎","1"
"攀登珠穆朗玛峰最老的人是谁","杰夫·布里吉斯","0"
"atlanta braves上一次赢得世界职业棒球锦标赛是什么时候","1995","1"
"atlanta braves上一次赢得世界职业棒球锦标赛是什么时候","1959-08-21","0"
"莱斯特城什么时候赢得的英超冠军","2016","1"
"莱斯特城什么时候赢得的英超冠军","1986-05-16","0"
"加拿大饮酒年龄是多少岁","18.0","1"
"加拿大饮酒年龄是多少岁","7700000000.0","0"
"艾尔顿·约翰为《狮子王》写了什么歌","狮子王","1"
"艾尔顿·约翰为《狮子王》写了什么歌","Shalamar","0"
"上赛季从英超降级的是谁","哈德斯菲尔德足球俱乐部","1"
"上赛季从英超降级的是谁","尼尔·戴蒙德","0"
"苏格兰何时成为英国的一部分的","1707","1"
"苏格兰何时成为英国的一部分的","1989-04-21","0"
"在冠军联赛历史上进球最多的人是谁","克里斯蒂亚诺·罗纳尔多","1"
"在冠军联赛历史上进球最多的人是谁","乙醇","0"
"and now the rest of the story是谁说的","保罗·哈维","1"
"and now the rest of the story是谁说的","动力火車","0"
"当她离去，谁唱着《没有阳光》","比尔·惠瑟斯","1"
"当她离去，谁唱着《没有阳光》","鲍里斯·约翰逊","0"
"去年美国职业棒球大联盟全明星赛的冠军是谁","美联","1"
"去年美国职业棒球大联盟全明星赛的冠军是谁","托尼·里奇","0"
"歌曲my boyfriend's back是谁演唱的","天使","1"
"歌曲my boyfriend's back是谁演唱的","塔缇娜·阿里","0"
"歌曲《when you say nothing at all》是谁演唱的","罗南·基廷","1"
"歌曲《when you say nothing at all》是谁演唱的","格伦·弗雷","0"
"谁是有史以来获得最多荣誉的体操运动员","西蒙妮·比尔斯","1"
"谁是有史以来获得最多荣誉的体操运动员","埃及","0"
"哥伦比亚河的起止地分别在哪里","哥伦比亚湖","1"
"哥伦比亚河的起止地分别在哪里","谢尔曼·汉姆斯利","0"
"美国最大的交易会是什么","明尼苏达州博览会","1"
"美国最大的交易会是什么","迈萨·沙菲","0"
"谁有 red nose chip or dale","Dale","1"
"谁有 red nose chip or dale","A","0"
"beneath the planet of the apes是谁主演的","却尔登·希斯顿","1"
"beneath the planet of the apes是谁主演的","carousel","0"
"谁演唱的乡村歌曲 how do you like me now","托比·凯斯","1"
"谁演唱的乡村歌曲 how do you like me now","安东尼·戴维斯","0"
"《女子监狱》在哪里拍摄","纽约州","1"
"《女子监狱》在哪里拍摄","朱伊斯·牛顿","0"
"电影《理智与情感》是在哪里拍摄的","德文郡","1"
"电影《理智与情感》是在哪里拍摄的","让·雅克·卢梭","0"
"谁出演了电影《fifty shades of grey》","瑞塔·奧拉","1"
"谁出演了电影《fifty shades of grey》","保罗·迈克尔·格拉泽","0"
"阿根廷第一次赢得世界杯是什么时候","1978","1"
"阿根廷第一次赢得世界杯是什么时候","2019-12-29","0"
"世界上最成功的足球俱乐部是谁","阿赫利体育俱乐部","1"
"世界上最成功的足球俱乐部是谁","额叶","0"
"2018年的劳动节是哪一天","2018-09-03","1"
"2018年的劳动节是哪一天","1988-11-09","0"
"科罗拉多洛矶队是什么时候赢得了世界系列赛的","2007","1"
"科罗拉多洛矶队是什么时候赢得了世界系列赛的","1992","0"
"印度现任国防部长是谁","拉杰纳特·辛格","1"
"印度现任国防部长是谁","玛莉莎・吉伯特","0"
"celebs go dating中谁做旁白","罗布·贝克特","1"
"celebs go dating中谁做旁白","拜莉·麦迪逊","0"
"五十度灰是何时上映的","2015-02-13","1"
"五十度灰是何时上映的","2016","0"
"电影《chitty chitty bang bang》是什么时候拍的","1968-12-12","1"
"电影《chitty chitty bang bang》是什么时候拍的","1988","0"
"《call me the breeze》这首歌是谁写的","JJ-卡尔","1"
"《call me the breeze》这首歌是谁写的","琼恩·雪诺","0"
"展览在哪里举行","宾夕法尼亚州","1"
"展览在哪里举行","简单邮件传输协议","0"
"红粉联盟是何时拍摄的","1992-07-01","1"
"红粉联盟是何时拍摄的","1945-02-19","0"
"元素周期表上什么元素熔点最高","碳","1"
"元素周期表上什么元素熔点最高","约翰·弗鲁希安特","0"
"歌曲“我们不需要教育”(we don't need no education)是谁唱的？","平克·弗洛伊德","1"
"歌曲“我们不需要教育”(we don't need no education)是谁唱的？","参孙","0"
"美国有多少修正案","27.0","1"
"美国有多少修正案","8.0","0"
"everything i do i do for you是谁演唱的","布莱恩·亚当斯","1"
"everything i do i do for you是谁演唱的","乔治·华盛顿","0"
"Stephen Curry在他的职业生涯中共得了多少分","16315.0","1"
"Stephen Curry在他的职业生涯中共得了多少分","131.0","0"
"红耳乌龟来自哪里","墨西哥湾","1"
"红耳乌龟来自哪里","双色角鱼","0"
"自由球员是什么时候开始在NBA的","1988","1"
"自由球员是什么时候开始在NBA的","2011","0"
"谁参演了小屁孩日记Diary of a Wimpy Kid","罗伯特·卡普荣","1"
"谁参演了小屁孩日记Diary of a Wimpy Kid","美国","0"
"don't stop thinking about tomorrow这首歌是谁演唱的","佛利伍麦克","1"
"don't stop thinking about tomorrow这首歌是谁演唱的","杰克·尼克劳斯","0"
"在1979年汽油的价格是多少","0.86 美金","1"
"在1979年汽油的价格是多少","19.0 other unit","0"
"第二位在月球行走的是谁","巴兹·奥尔德林","1"
"第二位在月球行走的是谁","费·唐娜薇","0"
"谁赢得世界大赛次数最多","纽约洋基","1"
"谁赢得世界大赛次数最多","FireHouse","0"
"诺克斯堡有多少金子","147300000.0 ounces","1"
