"text","label"
"Because assembling such a full census is difficult , past studies have tended to avoid this task and have instead used samples of researchers [ 8 – 11 ] , usually specific to a particular field [ 12 – 16 ] , and often focused on the scientific elite [ 17 , 18 ] .","mark csubj det det amod obj cop advcl punct amod nsubj aux root mark xcomp det obj cc aux advmod conj obj case nmod punct dep case nmod punct punct advmod amod case det amod obl punct dep case nmod punct punct cc advmod conj case det amod obl punct dep punct conj punct punct"
"Although useful , such samples are not representative of the scientific workforce as a whole and thus have limited generalizability .","mark advcl punct amod nsubj cop advmod root case det amod obl case det nmod cc advmod conj amod obj punct"
"One of the largest census efforts to date assembled , by hand , a nearly complete record of three academic fields : computer science , history , and business [ 19 ] .","nsubj case det amod compound nmod case nmod root punct case obl punct det advmod amod obj case nummod amod nmod punct compound appos punct conj punct cc conj punct dep punct punct"
"This data set has shed considerable light on dramatic inequalities in faculty training , placement , and scholarly productivity [ 6 , 19 , 20 ] .","det compound nsubj aux root amod obj case amod obl case compound nmod punct conj punct cc amod conj punct dep punct conj punct conj punct punct"
"But , this data set is only a single snapshot of an evolving and expanding system and hence offers few insights into the changing composition and diversity trends within these academic fields .","cc punct det compound nsubj cop advmod det amod root case det amod cc conj nmod cc advmod conj amod obj case det amod nmod cc compound conj case det amod nmod punct"
"In some fields , yearly data on faculty numbers and composition are available in aggregate .","case det obl punct amod nsubj case compound nmod cc conj cop root case obl punct"
"In computer science , the Computing Research Association ( CRA ) documents trends in the employment of PhD recipients through the annual Taulbee survey of computing departments in North America ( cra.org/resources/taulbee-survey ) .","case compound obl punct det compound compound nsubj punct appos punct root obj case det nmod case compound nmod case det amod compound obl case compound nmod case compound nmod punct appos punct punct"
"Such surveys can provide valuable insight into trends and summary statistics on the scientific workforce but suffer from two key weaknesses .","amod nsubj aux root amod obj case nmod cc compound conj case det amod nmod cc conj case nummod amod obl punct"
"First , surveys are subject to variable response rates and the misinterpretation of questions or sample frames , which can inject bias into fine - grained analyses [ 21 , 22 ] .","advmod punct nsubj cop root case amod compound obl cc det conj case nmod cc compound conj punct nsubj aux acl obj case amod punct amod obl punct dep punct conj punct punct"
"Second , aggregate information provides only a high - level view of a field , which can make it difficult to investigate causality [ 23 ] .","advmod punct amod nsubj root advmod det amod punct amod obj case det nmod punct nsubj aux advcl obj xcomp mark xcomp obj punct dep punct punct"
"For example , differences in recruitment and retention strategies across departments will be washed out by averaging , thereby masking any insights into the efficacy of individual strategies and policies .","case obl punct nsubj case compound cc conj nmod case nmod aux aux root compound case obl punct advmod advcl det obj case det nmod case amod nmod cc conj punct"
"Here , we present a novel system , based on a topical web crawler , that can quickly and automatically assemble a full census of an academic field using digital data available on the public World Wide Web .","advmod punct nsubj root det amod obj punct acl case det amod compound obl punct nsubj aux advmod cc conj acl det amod obj case det amod nmod advcl amod obj amod case det amod compound compound obl punct"
"This system is efficient and accurate , and it can be adapted to any academic discipline and used for continuous collection .","det nsubj cop root cc conj punct cc nsubj aux aux conj case det amod obl cc conj case amod obl punct"
"The system is capable of collecting census data for an entire academic field in just a few hours using off - the - shelf computing hardware , a vast improvement over the roughly 1600 hours required to do this task by hand [ 19 ] .","det nsubj cop root mark advcl compound obj case det amod amod obl case advmod det amod obl advcl case punct det punct compound compound obj punct det amod parataxis case det advmod nummod nmod acl mark advcl det obj case obl punct dep punct punct"
"By assembling an accurate census of an entire field from online information alone , this system will facilitate new research on the composition of academic fields by providing access to complete faculty listings , without having to rely on surveys or professional societies .","mark advcl det amod obj case det amod nmod case amod obl advmod punct det nsubj aux root amod obj case det nmod case amod nmod mark advcl obj case amod compound nmod punct mark advcl mark xcomp case obl cc amod conj punct"
"This system can also be used longitudinally to study how the workforce ’s composition changes over time , which is particularly valuable for evaluating the effectiveness of policies meant to broaden participation or improve retention of faculty .","det nsubj aux advmod aux root advmod mark advcl obj det nmod case nsubj advcl case obl punct nsubj cop advmod advcl mark advcl det obj case nmod acl mark xcomp obj cc conj obj case nmod punct"
"Finally , applied to many academic fields in parallel , the system can elucidate scientists ’ movement between different disciplines and relate those labor flows to scientific advances .","advmod punct advcl case amod amod obl case obl punct det nsubj aux root nmod case obj case amod nmod cc conj det compound obj case amod obl punct"
"In short , many important research questions will benefit from the availability of accurate and frequently - recollected census data .","case obl punct amod amod compound nsubj aux root case det obl case amod cc advmod punct conj compound nmod punct"
"Our study is organized as follows .","nmod nsubj aux root mark advcl punct"
"We begin by detailing the design and implementation of our web crawler framework .","nsubj root mark advcl det obj cc conj case nmod compound compound nmod punct"
"Next , we present the results of our work in two sections .","advmod punct nsubj root det obj case nmod nmod case nummod obl punct"
"The first demonstrates the validity and utility of the crawler by collecting census data for the field of computer science and comparing it to a hand - curated census , collected in 2011 [ 19 ] .","det nsubj root det obj cc conj case det nmod mark advcl compound obj case det obl case compound nmod cc conj obj case det compound punct amod obl punct acl case obl punct dep punct punct"
"The second provides an example of the type of research enabled by our system and uses the 2011 and 2017 censuses to investigate the “ leaky pipeline ” problem in faculty retention .","det nsubj root det obj case det nmod case nmod acl case nmod obl cc conj det compound cc conj obj mark advcl det punct amod compound punct obj case compound nmod punct"
"2. New Institutional Economics : Theoretical Foundations and Application to the Argentine Case","dep amod amod root punct amod parataxis cc conj case det amod nmod"
"2.1. New Institutional Economics , Property Rights , and Credibility of the State ’s Commitment","dep amod amod root punct compound conj punct cc conj case det nmod case nmod"
"Throughout the second half of the 20th century , we have witnessed the return of institutions to economic analysis .","case det amod obl case det amod nmod punct nsubj aux root det obj case nmod case amod nmod punct"
"The awarding of the Nobel Prize in Economics to its main representatives ( Douglass North , Ronald Coase , Oliver Williamson , and Elinor Ostrom ) has contributed to its greater recognition .","det nsubj case det compound nmod case nmod case nmod amod nmod punct appos flat punct conj flat punct conj flat punct cc conj flat punct aux root case nmod amod obl punct"
"The two main notions of this economic approach are the concepts of transaction costs and institutions , analyzed by Coase and North , respectively .","det nummod amod nsubj case det amod nmod cop det root case compound nmod cc conj punct acl case obl cc conj punct advmod punct"
"Coase [ 13 , 14 ] argues that economic transactions involve costs , and where these costs outweigh the gains , the exchange will not take place .","nsubj punct dep punct conj punct root mark amod nsubj ccomp obj punct cc advmod det nsubj advcl det obj punct det nsubj aux advmod conj obj punct"
"For its part , North defined the institutions as the “ rules of the game ” : they determine the structure of the economy , establish incentives for economic behavior , and affect social interaction [ 12 ] .","case nmod obl punct nsubj root det obj case det punct obl case det nmod punct punct nsubj parataxis det obj case det nmod punct conj obj case amod nmod punct cc conj amod obj punct dep punct punct"
"Thus , institutions also determine the level of uncertainty to which individuals are subject , stimulating or discouraging transactions .","advmod punct nsubj advmod root det obj case nmod case obl nsubj cop acl punct advcl cc conj obj punct"
"A viable economy requires an institutional structure that reduces existing uncertainty and guarantees property rights .","det amod nsubj root det amod obj nsubj acl amod obj cc conj compound obj punct"
"In other words , it is critical that economic agents believe that their property rights will not be taken away by other public or private actors [ 15 ] .","case amod obl punct expl cop root mark amod nsubj csubj mark nmod compound nsubj aux advmod aux ccomp advmod case amod amod cc conj obl punct dep punct punct"
"Achieving these objectives requires the creation of inclusive institutions , which guarantee the right to private property , incorporate an impartial legal system , and promote a society based on equality of conditions [ 16 ] .","csubj det obj root det obj case amod nmod punct nsubj acl det obj case amod nmod punct conj det amod amod obj punct cc conj det obj acl case obl case nmod punct dep punct punct"
"Of course , the state takes a lead role in promoting this type of institution .","advmod fixed punct det nsubj root det compound obj mark advcl det obj case nmod punct"
"The state must protect property rights , provide public services , and ensure a sound judiciary .","det nsubj aux root compound obj punct conj amod obj punct cc conj det amod obj punct"
"It is responsible also for imposing order and promoting a climate of cooperation among agents , penalizing all violators of contracts [ 17 ] .","nsubj cop root advmod mark advcl obj cc conj det obj case nmod case obl punct advcl det obj case nmod punct dep punct punct"
"The path to a prosperous society is not an easy one .","det nsubj case det amod nmod cop advmod det amod root punct"
"It is society that establishes , through political processes , the type of economic institutions that are adopted .","expl cop root nsubj advcl punct case amod obl punct det obj case amod nmod nsubj aux acl punct"
"If there are disagreements about the policies to be implemented , then the group that wins the political game will make the final decision .","mark expl advcl nsubj case det nmod mark aux acl punct advmod det nsubj nsubj acl det amod obj aux root det amod obj punct"
"On the one hand , a society that adopts policies promoting inclusive political institutions will develop pluralist and centralized institutions .","case det nummod obl punct det nsubj nsubj acl obj acl amod amod obj aux root amod cc conj obj punct"
"Inclusive institutions guarantee the right to private property , to an impartial legal system and promote a society based on equal conditions .","amod nsubj root det obj case amod nmod punct case det amod amod conj cc conj det obj acl case amod obl punct"
"These institutions benefit not only the elites , but society as a whole .","det nsubj root advmod advmod det obj punct cc conj case det nmod punct"
"The consequences of implementing inclusive institutions are reflected in increased activity , productivity , and economic growth .","det nsubj mark acl amod obj aux root case amod obl punct conj punct cc amod conj punct"
"On the other hand , if extractive political institutions are implemented , then power will be consolidated within a small number of groups .","case det amod obl punct mark amod amod nsubj aux advcl punct advmod nsubj aux aux root case det amod obl case nmod punct"
"In governments with extractive policies , the group in power usually extracts resources from the rest of the population for its own enrichment and well - being .","case obl case amod nmod punct det nsubj case nmod advmod root obj case det obl case det nmod case nmod amod obl cc compound punct conj punct"
"Another feature of this type of government is that powerful interest groups oppose increased pluralism because it typically results in the loss of their privileges .","det nsubj case det nmod case nmod cop mark amod compound nsubj root amod obj mark nsubj advmod advcl case det obl case nmod nmod punct"
"Those in power have little interest in their power devolving to a greater number of agents , as would occur under political institutions that were more pluralistic [ 16 ] .","nsubj case nmod root amod obj mark nmod nsubj acl case det amod obl case nmod punct mark aux advcl case amod obl nsubj cop advmod acl punct dep punct punct"
"It follows that the role of the state is essential .","expl root mark det nsubj case det nmod cop csubj punct"
"The institutional structure of a state and its constitution are responsible for restricting predatory action — even by the state itself — and for creating rules that benefit the community [ 18 ] .","det amod nsubj case det nmod cc nmod conj cop root mark advcl amod obj punct advmod case det nmod nmod punct cc mark conj obj nsubj acl det obj punct dep punct punct"
"Moreover , compliance mechanisms must reflect ex ante and ex post standards [ 12 ] .","advmod punct compound nsubj aux root compound flat cc conj flat obj punct dep punct punct"
"But what happens when property rights are not respected ?","cc nsubj root advmod compound nsubj aux advmod advcl punct"
"What if it is the state itself that exhibits predatory behavior ?","root mark expl cop det advcl nmod nsubj advcl amod obj punct"
"All these questions have a place in this case analysis .","det det nsubj root det obj case det compound obl punct"
"The expropriation of YPF is a case in which the Argentine State presents predatory behavior , encouraged by an extractive institutional framework .","det nsubj case nmod cop det root case obl det amod nsubj acl amod obj punct acl case det amod amod obl punct"
"If the decisions taken by the state are not based on the general interest and , in their execution , do not respect property rights , the number of transactions will be reduced , which will result in unfavorable economic performance .","mark det nsubj acl case det obl aux advmod advcl case det amod obl cc punct case nmod obl punct aux advmod conj compound obj punct det nsubj case nmod aux aux root punct nsubj aux advcl case amod amod obl punct"
"In a scenario with insecure property rights , asymmetric information , and a judicial system that acts as a lax enforcement mechanism , as discussed in the following sections , the FDI is difficult to attract .","case det obl case amod compound nmod punct amod conj punct cc det amod conj nsubj acl case det amod compound obl punct mark acl case det amod obl punct det nsubj cop root mark acl punct"
"2.2. Institutional Structure of the Argentine State","dep amod root case det amod nmod"
"In order to understand policymaking and its effects , one must have adequate knowledge of the focal country ’s institutional framework .","mark fixed mark advcl obj cc nmod conj punct nsubj aux root amod obj case det amod nmod case amod nmod punct"
"Most of Argentina ’s governments have been of the predatory type .","nsubj case nmod case obl aux cop case det amod root punct"
"The country ’s unequal economic growth originated in the colonial era and reflects how the Spanish metropolis influenced the establishment of extractive institutions [ 7 ] .","det nmod case amod amod nsubj root case det amod obl cc conj obj det amod nsubj advcl det obj case amod nmod punct dep punct punct"
"Argentine politics are therefore highly unstable .","amod nsubj cop advmod advmod root punct"
"Achieving political order would require the government to limit its actions and guarantee the rights of citizens — neither of which has yet occurred in Argentina .","csubj amod obj aux root det obj mark xcomp nmod obj cc conj det obj case nmod punct nsubj case nmod aux advmod advcl case obl punct"
"Distant Rhythm : Automatic Enjambment Detection on Four Centuries of Spanish Sonnets","amod root punct amod compound dep case nummod nmod case amod nmod"
"Pablo Ruiz Fabo","root flat flat"
"pabloruizfabo@gmail.com","root"
"Lattice Lab , CNRS , France","compound root punct appos punct appos"
"Clara Martínez Cantón","root flat flat"
"cimartinez@flog.uned.es","root"
"Universidad Nacional de Educación a Distancia , Spain","root flat flat flat flat flat punct appos"
"Thierry Poibeau","root flat"
"thierry.poibeau@ens.fr","root"
"Lattice Lab , CNRS , France","compound root punct appos punct appos"
"Introduction","root"
"Enjambment takes place when a syntactic unit is broken up across two lines of poetry ( Domínguez Caparrós , 2000 : 103 ) , giving rise to different stylistic effects ( e.g. increased emphasis on elements of the broken - up phrase , or contrast between those elements ) , or creating double interpretations for the enjambed lines ( García - Paje , 1991 ) .","nsubj root obj advmod det amod nsubj aux advcl compound case nummod obl case nmod punct dep flat punct nmod punct dep punct punct advcl obj case amod amod obl punct advmod amod appos case nmod case det amod punct compound nmod punct cc conj case det nmod punct punct cc conj amod obj case det amod nmod punct dep punct flat punct nmod punct punct"
"In Spanish poetry , the syntactic configurations under which enjambment takes place have been described extensively , and detailed studies on the use of enjambment by individual authors exist ( see Martínez Cantón , 2011 for an overview ) including , among others Quilis ( 1964 ) , Domínguez Caparrós , ( 2000 ) , Paraíso , ( 2000 ) , Spang ( 1983 ) for a description of enjambment , and Alarcos ( 1966 ) , Senabre ( 1982 ) , Luján ( 2006 ) , Martínez Fernández ( 2010 ) for case - studies on a single author .","case amod obl punct det amod nsubj case obl nsubj acl obj aux aux root advmod punct cc amod nsubj case det nmod case nmod case amod nmod conj punct parataxis obj flat punct nmod case det obl punct case punct case nmod obl punct nmod punct punct conj flat punct punct nmod punct punct conj punct punct nmod punct punct conj punct nmod punct case det nmod case nmod punct cc conj punct nmod punct punct conj punct nmod punct punct conj punct nmod punct punct conj flat punct nmod punct case compound punct nmod case det amod nmod punct"
"However , a larger - scale study to identify enjambment across hundreds of authors spanning several centuries , enabling distant reading ( Moretti , 2013 ) , was not previously available .","advmod punct det amod punct compound nsubj mark acl obj case obl case nmod acl amod obj punct acl amod obj punct dep punct nmod punct punct cop advmod advmod root punct"
"Given that need , we have developed software , based on Natural Language Processing , that automatically identifies enjambment in Spanish , and applied it to a corpus of approx. 3750 sonnets by ca. 1000 authors , from the 15th to the 19th century .","advcl det obj punct nsubj aux root obj punct acl case amod compound obl punct nsubj advmod acl obj case obl punct cc conj obj case det obl case advmod nummod nmod case advmod nummod nmod punct case det nmod case det amod nmod punct"
"What is the interest of such large - scale automatic analyses of enjambment ?","nsubj cop det root case amod amod punct compound amod nmod case nmod punct"
"First , the literature shows a debate about which specific syntactic units can be considered to trigger enjambment , if split across two lines , and whether lexical and syntactic criteria are sufficient to identify enjambment .","advmod punct det nsubj root det obj mark det amod amod nsubj aux aux acl mark xcomp obj punct mark advcl case nummod obl punct cc mark amod cc conj nsubj cop conj mark advcl obj punct"
"Second , the stylistic effects that enjambment permits are also an object of current research ( Martínez Fernández , 2010 ) .","advmod punct det amod nsubj obj nsubj acl cop advmod det root case amod nmod punct dep flat punct nmod punct punct"
"Systematically collecting large amounts of enjambment examples provides helpful evidence to assess scholars ’ current claims , and may stimulate novel analyses .","advmod csubj amod obj case compound nmod root amod obj mark advcl nmod case amod obj punct cc aux conj amod obj punct"
"Finally , our study complements Navarro ’s ( 2016 ) automatic metrical analyses of Spanish Golden Age sonnets , by covering a wider period and focusing on enjambment .","advmod punct nmod nsubj root nmod case punct nmod punct amod amod obj case amod amod compound nmod punct mark advcl det amod obj cc conj case obl punct"
"The abstract is structured thus :","det nsubj aux root advmod punct"
"First we provide the definition of enjambment adopted .","advmod nsubj root det obj case nmod acl punct"
"Then , our corpus and system are described , followed by an evaluation of the system .","advmod punct nmod nsubj cc conj aux root punct advcl case det obl case det nmod punct"
"Finally , findings on enjambment in our diachronic sonnet corpus are discussed .","advmod punct nsubj case nmod case nmod amod compound nmod aux root punct"
"The project ’s website provides details omitted here for space reasons , including samples for the corpus , results , and other details .","det nmod case nsubj root obj acl advmod case compound obl punct case nmod case det nmod punct conj punct cc amod conj punct"
"Enjambment in Spanish","root case nmod"
"Syntactic and metrical units often match in poetry .","amod cc conj nsubj advmod root case obl punct"
"However , this trend has been broken since antiquity for various reasons ( Parry ( 1929 ) on Homer , or Flores Gómez ( 1988 ) on early classical poetry ) .","advmod punct det nsubj aux aux root case obl case amod obl punct dep punct nmod punct case nmod punct cc conj flat punct nmod punct case amod amod nmod punct punct"
"In Spanish tradition , enjambment ( in Spanish , "" encabalgamiento "" ) is considered to take place when a pause suggested by poetic form ( e.g. at the end of a line or across hemistichs ) occurs between strongly connected lexical or syntactic units , triggering an unnatural cut between those units .","case amod obl punct nsubj punct case nmod punct punct appos punct punct aux root mark xcomp obj advmod det nsubj acl case amod obl punct advmod case det nmod case det nmod cc case conj punct advcl case advmod amod amod cc conj obl punct advcl det amod obj case det nmod punct"
"Quilis ( 1964 ) performed poetry reading experiments , proposing that the following strongly connected elements give rise to enjambment , should a poetic - form pause break them up :","nsubj punct nmod punct root compound compound obj punct advcl mark det amod advmod amod nsubj ccomp obj case obl punct aux det amod punct compound nsubj advcl obj compound punct"
"Lexical enjambment : Breaking up a word .","amod root punct dep compound det obj punct"
"We translated "" lexical enjambment "" from Quilis ’s terms "" encabalgamiento léxico "" or "" tmesis "" .","nsubj root punct amod obj punct case nmod case obl punct appos flat punct cc punct conj punct punct"
"Phrase - bounded enjambment : Within a phrase , breaking up sequences like "" noun + adjective "" , "" verb + adverb "" , "" auxiliary verb + main verb "" , among others .","compound punct amod root punct case det dep punct advcl compound obj case punct nmod cc conj punct punct punct conj cc conj punct punct punct amod conj cc amod conj punct punct case nmod punct"
"We translated "" phrase - bounded enjambment "" from "" encabalgamiento sirremático "" .","nsubj root punct compound punct amod obj punct case punct obl flat punct punct"
"Cross-clause enjambment : Between a noun antecedent and the pronoun heading the relative clause that complements the antecedent .","amod root punct case det compound dep cc det conj acl det amod obj nsubj acl det obj punct"
"We translated "" cross-clause enjambment "" from Quilis ’s "" encabalgamiento oracional "" .","nsubj root punct amod obj punct case nmod case punct nmod flat punct punct"
"The project site includes Quilis ’s complete list of syntactic environments that can trigger enjambment , as well as the types identified by our system .","det compound nsubj root nmod case amod obj case amod nmod nsubj aux acl obj punct cc fixed fixed det conj acl case nmod obl punct"
"Besides the enjambment types above , Spang ( 1983 ) noted that if a subject or direct object and their related verbs occur in two different lines of poetry , this can also feel unusual for a reader , even if the effect is less pronounced than in the environments identified by Quilis .","case det compound obl advmod punct nsubj punct nmod punct root mark mark det nsubj cc amod conj cc nmod amod conj advcl case nummod amod obl case nmod punct nsubj aux advmod ccomp xcomp case det obl punct advmod mark det nsubj aux advmod advcl mark case det advcl acl case obl punct"
