"text","label"
"He did once make an unforgivable error when he mentioned that Fallujan militants were shooting at the Marines from the roofs of mosques and houses in Hay Al - Golan , but of course that is okay for Al - Jazeera .","4 4 4 0 7 7 4 10 10 4 15 13 15 15 10 18 18 15 21 21 15 23 21 25 23 30 30 30 28 15 37 37 37 33 37 37 4 41 41 39 37 4"
"Someone who called himself Abu Hafs from the Ibn Al - Khattab Brigades ( another new group ) was on Al - Jazeera describing the enormous casualties among the Marines and he sweared that American soldiers were mutilating the bodies of dead insurgents .","23 3 1 3 3 5 13 13 12 12 10 13 1 17 17 17 13 17 23 23 23 21 0 1 27 27 24 30 30 27 33 33 23 38 36 38 38 33 40 38 43 43 40 23"
"Over 300 Iraqis are reported dead and 500 wounded in Fallujah alone .","2 3 5 5 0 5 8 5 8 11 5 11 5"
"Al - Iraqiyah tv said that ICDC were controlling Ramadi .","4 3 1 5 0 9 9 9 5 9 5"
"Azzaman newspaper mentioned an announcement signed by Abdul Aziz bin Muqrin , an Al - Qaeda operative in Saudi Arabia on an Islamic website ' the voice of Jihad ' , in which he stated that "" although mutilating dead bodies is not originally permitted in Islam , but in this case it is allowed if Muslims use it against infidels to deter them from committing criminal actions "" .","2 3 0 5 3 5 8 6 8 8 8 17 17 16 14 17 8 20 20 17 24 24 24 6 27 27 24 29 27 27 35 33 35 35 5 55 55 45 45 41 39 45 45 45 55 47 45 45 55 52 52 55 55 55 35 58 58 55 58 61 58 63 58 63 66 63 68 66 55 3"
"He added that "" America does not understand anything except the language of force and retaliation , they were kicked out of Somalia in humiliation after that soldier was dragged in Mogadishu for the whole world to see "" , and that "" the day will come when the dead bodies of Americans and Jews would be dragged , defiled , and stepped on in the Arabian peninsula together with their agents and supporters "" .","2 0 8 8 8 8 8 2 8 12 12 9 14 12 16 14 20 20 20 8 23 23 20 25 20 30 28 30 30 20 32 30 38 36 36 38 38 30 8 47 47 47 47 45 47 47 8 58 51 51 58 53 51 55 53 58 58 47 60 58 63 63 58 68 68 68 68 63 58 72 72 69 74 72 47 2"
"Elena 's motorcycle tour through the region around Chernobyl has revived interest in one of the most serious nuclear disasters in history .","4 1 4 11 7 7 4 9 7 11 0 11 14 12 20 20 18 20 20 14 22 14 11"
"We all know what happened , but even to this day , there are many different versions and opinions on how it happened and what effect Chernobyl will have on the health of people affected by the fallout .","3 1 0 5 3 14 14 11 11 11 14 11 14 3 17 17 14 19 17 23 23 23 17 29 26 29 29 29 23 32 32 29 34 32 34 38 38 35 3"
"UPDATE :","0 1"
"Now you can tour Chernobyl and write your own story .","4 4 4 0 4 7 4 10 10 7 4"
"This is not a post about fault - finding or assigning blame .","5 5 5 5 0 9 9 7 5 11 9 11 5"
"It is a time to learn what happened and how it may affect the future .","4 4 4 0 6 4 8 6 13 13 13 13 8 15 13 4"
"There was a soothing authoritative UNSCEAR ( United Nations Scientific Committee on the Effects of Atomic Radiation ) report in 2000 on the health effects of Chernobyl confirming that there was no scientific evidence of any significant radiation - related health effects to most people exposed .","2 0 19 19 19 19 11 9 11 11 6 14 14 11 17 17 14 11 2 21 2 25 25 25 19 27 25 19 31 31 28 34 34 31 42 42 42 40 38 42 42 34 45 45 42 45 2"
"This was heavily promoted by the Australasian Radiation Protection Society in a press release titled THE MYTHS OF CHERNOBYL which contained the following :","4 4 4 0 10 10 10 9 10 4 14 14 14 4 14 17 15 19 17 21 14 23 21 4"
"One of the most widespread myths of recent times is that the Chernobyl nuclear reactor accident in 1986 caused many thousands of extra cancer deaths in neighbouring regions , and that public health has been severely affected by exposure to radiation .","19 6 6 5 6 1 9 9 6 19 19 16 16 15 16 19 18 16 0 21 19 25 25 25 21 28 28 19 37 37 37 33 37 37 37 37 19 39 37 41 39 19"
"Many people still believe that to be true , even though the Ministry of Russian Federation on Civil Defence , Emergencies and Elimination of Conseguences of Natural Disasters ( EMERCOM of Russia ) reported this in 1996 :","2 4 4 0 4 8 8 4 34 34 34 13 34 16 16 13 19 19 16 21 19 23 19 25 23 28 28 25 30 13 32 30 30 4 34 37 34 4"
"CHERNOBYL ACCIDENT : TEN YEARS ON","2 0 5 5 2 5"
"In the last decade , there has been a real and significant increase in childhood and , to a certain extent , adult carcinoma of the thyroid in contaminated regions of the former Soviet Union ( Wi940 ) which should be attributed to the Chernobyl accident until proven otherwise .","4 4 4 13 4 8 8 0 13 13 12 10 8 24 24 23 16 21 21 21 23 21 15 13 27 27 24 30 30 13 35 35 35 35 30 37 30 37 42 42 42 13 46 46 46 42 48 42 48 8"
"The prestigious IAEA ( International Atomic Energy Agency ) published an early report on Chernobyl which was based on information from Russian sources and stated that there was no significant health effects .","3 3 10 8 8 7 8 3 8 0 13 13 10 15 13 18 18 13 20 18 23 23 20 25 10 28 28 25 32 32 32 28 10"
"However , in April 2001 , the IAEA published Fifteen Years after the Chernobyl Accident - Lessons learned . which contradict the earlier reports .","9 1 4 9 4 4 8 9 0 11 15 15 15 15 17 15 9 17 17 21 17 24 24 21 9"
"Here are some excerpts :","0 1 4 1 1"
"The dramatic increase in radiation - induced thyroid cancers in children and adolescents in Belarus , Russia , and Ukraine , which have been observed since 1991 , continues to this day .","3 3 29 9 7 5 9 9 3 11 3 13 11 15 3 17 15 20 20 15 25 25 25 25 3 27 25 3 0 32 32 29 29"
"... a drop in the birth rate , a deterioration in women 's reproductive health , an increase in complications during pregnancy and birth , and a deterioration in neonatal health ....","3 3 0 7 7 7 3 10 10 3 15 15 12 15 10 18 18 3 20 18 22 20 24 22 28 28 28 3 31 31 28 3"
"The dynamics of change in the state of health of children affected by the Chernobyl accident in all three countries - Belarus , Russia , and Ukraine - in the post-accident period is characterized by persistent negative tendencies : the morbidity rate is going up , the number of really healthy children is dropping , and disability is increasing .","2 34 4 2 7 7 4 9 7 11 9 11 16 16 16 12 20 20 20 7 22 20 24 22 27 27 22 32 32 32 32 7 34 0 38 38 38 34 44 42 42 44 44 38 44 54 48 54 52 51 52 48 54 44 59 59 59 59 44 34"
"As a parent , I can well imagine how painful it must be for those families whose children are succumbing to radiation poisoning .","3 3 8 3 8 8 8 0 10 8 10 10 10 16 16 10 18 20 20 16 23 23 20 8"
"There is a lot to learn about Chernobyl .","2 0 4 2 6 4 8 6 2"
"Being well - informed will give you certainty and that is desirable in a world of conflicting reports .","4 4 2 6 6 0 6 6 12 12 12 6 15 15 12 18 18 15 6"
"There are a wealth of references on Chernobyl .","2 0 4 2 6 4 8 6 2"
"Read some of the following links and draw your own conclusions .","0 1 6 6 6 2 8 1 11 11 8 1"
"These links present the many viewpoints that existed and still exist about the disaster called Chernobyl :","2 3 0 6 6 3 8 6 11 11 8 14 14 6 14 15 3"
"IAEA Report Lessons learned","2 0 2 3"
"http://www.ibiblio.org/expo/soviet.exhibit/chernobyl.html","0"
"http://www.ibrae.ac.ru/IBRAE/eng/chernobyl/nat_rep/nat_repe.htm#24","0"
"http://www.nsrl.ttu.edu/chernobyl/wildlifepreserve.htm","0"
"http://www.environmentalchemistry.com/yogi/hazmat/articles/chernobyl1.html","0"
"http://digon_va.tripod.com/Chernobyl.htm","0"
"http://www.oneworld.org/index_oc/issue196/byckau.html","0"
"http://www.collectinghistory.net/chernobyl/","0"
"http://www.ukrainianweb.com/chernobyl_ukraine.htm","0"
"http://www.bullatomsci.org/issues/1993/s93/s93Marples.html","0"
"http://www.calguard.ca.gov/ia/Chernobyl-15%20years.htm","0"
"http://www.infoukes.com/history/chornobyl/gregorovich/index.html","0"
"http://www.un.org/ha/chernobyl/","0"
"http://www.tecsoc.org/pubs/history/2002/apr26.htm","0"
"http://www.chernobyl.org.uk/page2.htm","0"
"http://www.time.com/time/daily/chernobyl/860901.accident.html","0"
"http://www.infoukes.com/history/chornobyl/elg/","0"
"http://www.world-nuclear.org/info/chernobyl/inf07.htm","0"
"http://www.nea.fr/html/rp/chernobyl/conclusions5.html","0"
"http://www.nea.fr/html/rp/chernobyl/c01.html","0"
"http://www.nea.fr/html/rp/chernobyl/c05.html","0"
"http://www.physics.isu.edu/radinf/chern.htm","0"
"http://www.chernobyl.info/en","0"
"http://www.arps.org.au/Chernobyl.htm","0"
"http://www-formal.stanford.edu/jmc/progress/chernobyl.html","0"
"http://www.21stcenturysciencetech.com/articles/chernobyl.html","0"
"I would be interested in hearing what conclusions you reached and what you found that was most convincing .","4 4 4 0 6 4 8 10 10 6 14 14 14 10 18 18 18 12 4"
"radiation :","0 1"
"As a child in the 50's I had a lot of glandular problems and they treated it with radiation therapy ( primitive at best ! ) and stopped when a lesion on my neck started enlarging -- they said it was not CA but stopped the treatments ....","3 3 8 6 6 3 8 0 10 8 13 13 10 16 16 8 16 20 20 16 22 20 24 22 22 22 28 16 35 31 35 34 34 31 28 35 39 39 8 43 43 43 39 45 39 47 45 8"
"Remember the old shoe sizing machines that was a form of radiation xray ?","0 6 6 5 6 1 10 10 10 6 13 13 10 1"
"That too was stopped .","4 4 4 0 4"
"Do n't have to mention what radiation has done and is still doing to Hirsohima & Nagaski folks -- there can be no doubts about the effects of radiation in Chernobyl .......","3 3 0 5 3 9 9 9 5 13 13 13 9 18 18 17 15 9 22 22 22 3 24 22 27 27 24 29 27 31 29 3"
"The Chernobyl Children 's Project ( http://www.adiccp.org/home/default.asp ) offers several ways to help the children of that region .","3 3 5 3 9 7 5 7 0 11 9 13 11 15 13 18 18 15 9"
"One of them is the Rest and Recuperation Program , wherein a child can come to the US for a few weeks in the summer .","9 3 1 9 9 9 8 6 0 15 15 13 15 15 9 18 18 15 22 22 22 15 25 25 15 9"
"Even a little time spent receiving wholesome , uncontaminated food , good medical care , etc. can add years to their lives .","4 4 4 18 4 5 10 7 10 6 14 14 14 10 16 10 18 0 18 22 22 18 18"
"S. and I have an acquaintance who has hosted several of these children for many years ; to see these little ones breaks the heart .","4 3 1 0 6 4 9 9 6 9 13 13 10 16 16 9 23 19 23 22 22 19 4 25 23 4"
"The urge to protect and gather them all in is almost overwhelming , and makes me more grateful for the blessings I have .","2 12 4 2 6 4 4 7 4 12 12 0 15 15 12 15 18 15 21 21 18 23 21 12"
"Take care , my friend , Linda","0 1 5 5 1 7 5"
"I 'm sorry to say Elena 's story has been revealed to be a fake .","3 3 0 5 3 8 6 11 11 11 5 15 15 15 11 3"
"What do the new al - Qaeda videotape and audio speeches of Bin Laden and Ayman al - Zawahiri tell us about the hopes of the remaining top leadership of the organization ?","20 20 11 11 7 5 11 11 10 8 20 13 11 13 16 13 16 19 16 0 20 24 24 20 29 29 29 29 24 32 32 29 20"
"Because the US and Pakistan have managed to capture or kill about 2 / 3s of the top 25 al - Qaeda commanders , the middle managers are not in close contact with al - Zawahiri and Bin Laden .","7 3 7 5 3 7 32 9 7 11 9 15 15 13 9 23 23 23 23 22 20 23 15 7 27 27 32 32 32 32 32 0 36 36 34 32 38 36 38 32"
"The tape was a way to signal priorities .","2 5 5 5 0 7 5 7 5"
"These are 1 ) Assassinate or overthrow Gen. Pervez Musharraf , the Pakistani military "" president "" who had made a coup in 1999 and has thrown in his lot with the United States against the Taliban and al - Qaeda .","5 5 5 3 0 7 5 5 8 8 16 16 16 16 16 8 16 20 20 16 22 20 24 20 27 27 20 27 30 27 34 34 34 27 37 37 27 41 41 39 37 5"
"Musharraf has been trying to purge his officer corps of the substantial number of al - Qaeda sympathizers .","4 4 4 0 6 4 9 9 6 13 13 13 6 18 17 15 18 13 4"
"His military intelligence has captured major figures like Abu Zubayda and Khalid Shaykh Muhammad , as well as nearly 500 other al - Qaeda operatives , over 400 of whom the Pakistanis have turned over to the US .","3 3 5 5 0 7 5 9 7 9 12 9 12 12 25 25 16 16 20 25 25 24 22 25 9 34 28 34 30 28 32 34 34 25 34 38 38 34 5"
"Musharraf held elections in October of 2002 , in which center - right parties did well , but in which nearly 20 percent of parliament seats went to the fundamentalist religious party coalition , MMA .","2 0 2 5 2 7 5 5 10 15 14 13 11 15 3 15 27 27 20 27 22 23 27 26 26 23 15 33 33 32 32 33 27 35 33 2"
"MMA also captured the Northwest Frontier Province , which probably shelters Bin Laden and al - Zawahiri , and is in a joint government of Baluchistan Province , also on the Afghanistan border .","3 3 0 7 6 7 3 11 11 11 7 11 12 15 12 17 15 24 24 24 24 24 24 11 27 27 24 33 33 33 33 33 27 3"
"If al - Qaeda can kill Musharraf or instigate a military coup against him by Islamist junior officers , they can hope to catapult the MMA to power as political allies and hosts .","6 4 2 6 6 22 6 9 6 12 12 9 14 12 18 18 18 12 6 22 22 0 24 22 26 24 28 24 31 31 24 33 31 22"
"They would thereby gain control of a major base for terrorist operations , which is also a nuclear power .","4 4 4 0 4 9 9 9 5 12 12 9 19 19 19 19 19 19 9 4"
"All this is highly unlikely , as with most al - Qaeda crackpot schemes .","2 5 5 5 0 14 14 14 14 12 10 14 14 5 5"
"But so was it unlikely that a small group of Arab mujahidin would virtually take over Afghanistan .","5 5 5 5 0 15 9 9 15 12 12 9 15 15 5 15 15 5"
"Response : The US must do whatever it can to strengthen the legitimacy of the Pakistani government .","0 6 4 6 6 1 6 9 7 11 6 13 11 17 17 17 13 1"
"On the one hand , it should pressure Musharraf to take off his uniform and run for president in a fair election , and to repeal the contentious "" Legal Framework Order "" that essentially perpetuates his dictatorship .","4 4 4 11 4 8 8 0 8 11 8 11 14 11 16 11 18 16 22 22 22 16 26 26 26 11 32 32 32 31 32 26 32 36 36 32 38 36 11"
"On the other , restrictions should be lifted on the mainstream Muslim League - N and Pakistan People 's Party , who can defeat the MMA in fair elections if not hogtied by the secret police .","3 3 8 3 8 8 8 0 15 15 15 15 15 13 8 20 18 20 18 15 24 24 24 15 26 24 29 29 24 32 32 24 36 36 36 32 8"
"On the other hand , the US should strong - arm India and Pakistan into a final settlement of the Kashmir issue .","4 4 4 11 4 7 11 11 11 9 0 11 14 12 18 18 18 11 22 22 22 18 11"
"Al - Zawahiri attempted to use Musharraf 's lack of progress in helping the Muslims of that Indian state as a justification for his overthrow .","4 3 1 0 6 4 9 7 6 11 9 13 11 15 13 19 19 19 15 22 22 6 25 25 22 4"
"The Kashmir issue generates far more terrorism , and even the threat of nuclear war , than Iraq ever did .","3 3 4 0 6 7 4 12 12 12 12 7 15 15 12 20 20 20 20 6 4"
"2 ) Target Israel and encourage the worst elements of the Palestinians by playing on the iron fist policies of the Sharon government .","3 1 0 3 6 3 9 9 6 12 12 9 14 6 19 19 18 19 14 22 22 19 22 3"
"Response : The US has succeeded in politically isolating Hamas , and started the process of cutting off its funding .","0 6 4 6 6 1 9 9 6 9 13 13 6 15 13 17 15 17 20 17 1"
"This terrorist organization can now only pull off far less sophisticated bombings and attacks .","3 3 7 7 7 7 0 7 10 11 12 7 14 12 7"
"It should continue to be defanged .","3 3 0 6 6 3 3"
"But Sharon 's iron fist is simply not working as a means of establishing general peace , and the Bush administration will have to finally apply effective pressure on Sharon to stop his outrages in and colonization of the West Bank and Gaza .","9 5 2 5 9 9 9 9 0 12 12 9 14 12 16 14 23 23 20 23 20 23 9 26 26 23 28 26 30 28 32 28 34 32 34 37 34 41 41 41 37 43 41 9"
"Sharon 's hard line has worked in tandem with Hamas 's terrorism to ratchet up tensions further and further , which spill over into the Muslim world and serve as a recruiting tool for al - Qaeda in its search for agents willing to hit the United States .","4 1 4 6 6 0 8 6 12 12 10 8 14 6 14 14 14 19 17 17 22 16 22 27 27 27 22 29 22 33 33 33 29 37 37 35 33 40 40 33 42 40 42 45 43 48 48 45 6"
"Israel owes the United States at least this much , in this crisis , to cease militarily unnecessary provocations and establish genuine peace .","2 0 5 5 2 7 9 9 2 9 13 13 2 16 16 9 18 19 16 21 16 23 21 2"
"3 ) Make Iraq another Afghanistan , using the Republican Right 's own tactics against them .","3 1 0 3 6 3 8 3 11 11 14 11 14 8 16 8 3"
"Response : Iraq is actually hostile territory for al - Qaeda , and without Iraqi sympathizers it can not succeed there .","0 7 7 7 7 7 1 11 11 9 7 20 20 16 16 20 20 20 20 7 20 1"
"By moving quickly to Iraqi sovereignty and improvement of Iraqi lives , the US may be able to get Iraqis on its side , so that they turn in the foreigners .","2 17 2 6 6 2 8 6 11 11 8 2 14 17 17 17 0 19 17 19 23 23 19 28 28 25 28 19 28 31 28 17"
"Certainly , the Shiites already hate al - Qaeda and would help ; likewise the Kurds .","6 1 4 6 6 0 9 7 6 12 12 6 16 16 16 6 6"
"The problem of mollifying the Sunnis , though , has to be solved to avoid giving al - Qaeda an entrée .","2 10 4 2 6 4 2 10 8 0 13 13 10 15 13 15 19 17 16 21 16 10"
