"text","label"
"In Baghdad Kadhim Talal Husain , assistant dean at the School of Education at Mustansiriyah University , was assassinated with his driver in the Salikh district .","0.037 0.6296 0.5926 -0.037 -0.0741 0.0741 0.037 -0.1852 0.0741 0.037 -0.1111 0.037 -0.0741 0.0741 0.037 -0.1852 -0.5185 0.037 -0.7037 0.0741 0.037 -0.1111 0.1111 0.0741 0.037 -0.2593 -0.2963"
"Guerrillas killed an engineer , Asi Ali , from Tikrit .","0.0909 -0.1818 0.0909 -0.1818 0.0909 -0.1818 -0.0909 0.1818 0.0909 -0.5455 -0.8182"
"They also killed Shaikh Hamid 'Akkab , a clan elder of a branch of the Dulaim tribe in Tikrit .","0.1 0.05 -0.15 -0.05 -0.05 -0.1 0.15 0.1 0.05 -0.3 0.1 0.05 -0.15 0.15 0.1 0.05 -0.2 0.05 -0.8 -0.85"
"His mother was also killed in the attack .","0.1111 0.3333 0.2222 0.1111 -0.5556 0.2222 0.1111 -0.3333 -0.4444"
"Two other Dulaim leaders have been killed in the past week and a half .","0.2 0.1333 0.0667 0.2 0.1333 0.0667 -0.4667 0.2 0.1333 0.0667 -0.2667 0.1333 0.0667 -0.2 -0.5333"
"Guerrillas near Hawijah launched an attack that left 6 dead , including 4 Iraqi soldiers .","0.1875 0.0625 -0.125 -0.25 0.0625 -0.125 0.0625 -0.125 -0.0625 -0.125 -0.0625 0.1875 0.125 0.0625 -0.375 -0.75"
"One of them was from the Jubur tribe and was deputy commander of the Hawijah garrison .","0.3529 0.0588 -0.1176 0.1765 0.1176 0.0588 -0.4118 -0.0588 0.1765 0.1176 0.0588 -0.2941 0.1765 0.1176 0.0588 -0.2353 -0.5882"
"Two hundred members of the Batawi clan of the Dulaim demonstrated in Baghdad on Friday , protesting the killing of their clan elder , Shaikh Kadhim Sarhid and 4 of his sons , by gunmen wearing Iraqi army uniforms .","0.025 0.025 0.2 0.05 0.025 -0.075 -0.025 0.05 0.025 -0.1 -0.275 0.025 -0.05 0.025 -0.1 0.025 -0.15 0.025 -0.05 0.075 0.05 0.025 -0.1 0.025 -0.05 -0.025 -0.05 0.025 -0.15 0.05 0.025 -0.075 0.05 0.025 -0.4 -0.025 0.05 0.025 -0.075 -0.725"
"( This is a largely Sunni Arab clan , and some Sunni observers have accused Shiite elements in the government of being behind the assassination ; it is more likely the work of Sunni Arab guerrillas punishing the Batawi leaders for cooperating with the Dec. 15 elections . )","0.1429 0.1224 0.102 0.0816 0.0612 0.0408 0.0204 -0.1633 0.1224 0.102 0.0408 0.0204 0.0408 0.0204 -0.1429 0.0204 -0.0408 0.0408 0.0204 -0.0612 0.0816 0.0612 0.0408 0.0204 -0.2041 0.1224 0.102 0.0816 0.0204 0.0408 0.0204 -0.4898 0.0612 0.0408 0.0204 -0.0816 -0.0204 0.0204 -0.0408 -0.0204 0.0204 -0.0612 0.0816 0.0612 0.0408 -0.0204 -0.102 -0.8163 -0.8367"
"Al - Zaman : The Iraqi High Electoral Commission on Friday denied a request of the Debaathification Commission to exclude 51 individuals from running on party lists in the Dec. 15 elections on grounds of having been sufficiently involved in Baath activities to warrant their being excluded from civil office .","-0.0196 0.0196 -0.0392 0.1569 0.0784 0.0588 0.0392 0.0196 0.0588 0.0196 0.0196 -0.2157 0.0196 -0.0392 0.0588 0.0392 0.0196 -0.0784 0.0196 -0.1176 0.0196 -0.0392 0.0196 -0.0784 0.0392 0.0196 -0.0588 0.0784 0.0588 0.0392 -0.0196 -0.098 0.0196 -0.1961 0.0784 0.0588 0.0392 0.0196 -0.098 0.0392 0.0196 -0.0588 0.0196 -0.098 0.0392 0.0196 -0.0588 0.0392 0.0196 -0.0588 -0.9804"
"The Commission said it had no legal grounds for such an exclusion .","0.0769 0.0769 -0.2308 0.0769 -0.1538 0.1538 0.0769 -0.2308 0.2308 0.1538 0.0769 -0.3077 -0.7692"
"This item is a small one and easily missed .","0.1 0.4 0.3 0.2 0.1 -0.6 0.2 0.1 -0.3 -0.4"
"But in my view it is highly significant .","0.7778 0.2222 0.1111 0.4444 0.3333 0.2222 0.1111 -0.8889 -0.1111"
"The Debaathification Commission had been pushed by Ahmad Chalabi and his Iraqi National Congress very hard , and had pushed many Sunni Arabs into the arms of the guerrillas .","0.0667 0.0333 0.1 0.0667 0.0333 -0.2 0.0333 -0.0667 -0.0333 0.1333 0.1 0.0667 0.0333 -0.2 0.0333 -0.3333 0.1 0.0667 0.0333 -0.4667 0.0667 0.0333 -0.1 0.0667 0.0333 -0.2 0.0667 0.0333 -0.1 -0.8"
"Chalabi has been increasingly marginalized within Iraq , however , despite his ties of clientelage with Washington and Tehran .","0.2 0.15 0.1 0.05 -0.25 0.05 -0.1 0.05 -0.2 0.15 0.1 0.05 -0.4 0.05 -0.1 0.05 -0.1 0.05 -0.1 -0.75"
"He is no longer in the dominant Shiite list , the United Iraqi Alliance , and wo n't have many seats in the new parliament .","0.3077 0.2692 0.0385 0.1923 0.1538 0.1154 0.0769 0.0385 -0.3462 0.1538 0.1154 0.0769 0.0385 -0.1923 0.1538 0.1154 0.0769 0.0385 -0.3846 0.0385 -0.0769 0.1154 0.0769 0.0385 -0.1538 -0.6538"
"Some 2,000 junior officers of the old Baath army have been recalled to duty in recent months , something Chalabi would have blocked if he could have .","0.1071 0.0714 0.0357 0.2857 0.1429 0.1071 0.0714 0.0357 -0.1786 0.0714 0.0357 -0.4286 0.0357 -0.0714 0.0714 0.0357 -0.1786 0.0357 -0.25 0.1071 0.0714 0.0357 -0.1429 0.1071 0.0714 0.0357 -0.1429 -0.5714"
"Now the Electoral Commission is refusing to punish people for mere past Baath Party membership .","0.3125 0.125 0.0625 0.125 0.0625 -0.375 0.0625 -0.125 -0.0625 0.3125 0.25 0.1875 0.0625 0.0625 -0.4375 -0.625"
"The situation in Iraq is only going to get better this way .","0.0769 0.3846 0.0769 -0.1538 0.1538 0.0769 -0.5385 0.0769 -0.1538 -0.0769 0.0769 -0.1538 -0.4615"
"If someone committed a crime against humanity , prosecute the person .","0.1667 0.0833 0.5 0.0833 -0.1667 0.0833 -0.1667 -0.4167 -0.75 0.0833 -0.1667 -0.25"
"If he or she did not , then they should have all the same rights as other Iraqis .","0.2105 0.1579 0.0526 -0.1053 0.3158 -0.0526 -0.1053 0.1579 0.1053 0.0526 -0.5789 0.1579 0.1053 0.0526 -0.2105 0.1053 0.0526 -0.1579 -0.4211"
"Al - Sharq al - Awsat reports that a key eyewitness in the trial of Saddam Hussein for a 1982 massacre at Dujail has died .","0.2308 0.0385 -0.0769 -0.1154 0.0385 -0.1923 -0.2692 0.6538 0.0769 0.0385 0.5385 0.0769 0.0385 -0.1154 0.0385 -0.0769 -0.0385 0.1154 0.0769 0.0385 -0.2692 0.0385 -0.0769 0.0385 -0.6923 -0.7308"
"A team from the court managed to take his deposition before he died .","0.0714 0.2857 0.1429 0.0714 -0.2143 -0.4286 0.0714 -0.1429 0.0714 -0.1429 0.1429 0.0714 -0.3571 -0.5714"
"The trial begins again Nov. 28 .","0.1429 0.1429 -0.4286 -0.1429 -0.2857 -0.1429 -0.5714"
"In Baghdad the fighting still continues in several areas , mostly in Sadr city and Adhamiya .","0.0588 0.2353 0.0588 0.1176 0.0588 -0.3529 0.1176 0.0588 -0.1765 0.2353 0.1765 0.1176 0.0588 -0.4706 0.0588 -0.1176 -0.6471"
"Baghdadis do n't venture much out of their neighbourhoods any more , you never know where you might get stuck .","0.1429 0.0952 0.0476 -0.1905 -0.0476 0.1429 0.0952 0.0476 -0.2381 0.0476 -0.3333 0.1429 0.0952 0.0476 -0.5238 0.1429 0.0952 0.0476 -0.1905 -0.0476 -0.8095"
"There has been talk that the night curfew might be implemented again .","0.1538 0.0769 -0.2308 -0.0769 0.4615 0.1538 0.0769 0.2308 0.1538 0.0769 -0.5385 -0.0769 -0.6923"
"My neighbourhood has been surrounded by American troops for three days now , helicopters have been circling over our heads non-stop .","0.0455 0.1364 0.0909 0.0455 -0.2273 0.0909 0.0455 -0.1364 0.0909 0.0455 -0.2727 -0.3182 0.1818 0.1364 0.0909 0.0455 -0.5455 0.0909 0.0455 -0.1364 -0.1818 -0.7727"
"Fedayeen are now visible on the street and they have become bolder than ever .","0.2 0.1333 0.0667 -0.2667 0.1333 0.0667 -0.2 0.2 0.1333 0.0667 -0.4667 -0.0667 0.0667 -0.1333 -0.7333"
"Yesterday there were tens of them putting road blocks on our street and setting up mortars , they only come out in the open when Americans leave the area , then they start firing mortars indiscriminately and shooting their AK - 47's in the air .","0.0435 0.0217 -0.0652 -0.0217 0.0217 -0.0435 -0.0652 0.0217 -0.0435 0.0435 0.0217 -0.1087 0.0217 -0.1522 -0.0217 -0.0435 0.0652 0.0435 0.0217 -0.3696 -0.0217 0.0435 0.0217 -0.087 0.0435 0.0217 -0.1522 0.0217 -0.0435 0.0652 0.0435 0.0217 -0.2826 -0.0217 -0.0217 -0.0435 0.0217 -0.087 0.0652 0.0435 -0.0217 -0.087 0.0435 0.0217 -0.1522 -0.9348"
"They are setting the road blocks at the exact same positions they were during the war last year , which indicates they are the same people .","0.0741 0.037 -0.1111 0.0741 0.037 -0.1111 0.1481 0.1111 0.037 0.037 -0.2963 0.037 -0.0741 0.0741 0.037 -0.1111 0.037 -0.0741 0.0741 0.037 -0.6667 0.1481 0.1111 0.0741 0.037 -0.1852 -0.8889"
"And there is nothing we can do about it really , people who are suggesting that we go out and fight them are living in dream land .","0.0714 0.0357 -0.1071 -0.0357 0.0714 0.0357 -0.1071 0.0357 -0.0714 -0.1071 0.4643 0.4286 0.0714 0.0357 -0.1071 0.0714 0.0357 -0.1071 -0.0357 0.0357 -0.1071 -0.0357 0.0357 -0.75 0.0714 0.0357 -0.1071 -0.8929"
"Even the IP and ICDC have abandoned the neighbourhood , and those are trained and armed , so do n't expect scared civilians to do anything except to hide inside and pray a helicopter or a tank does n't bomb them , and also how are American soldiers going to distinguish the brave and valiant civilians from the Fedayeen ?","0.0333 0.0167 0.0667 0.0167 -0.0333 0.0167 -0.1167 0.0167 -0.0333 0.0667 0.05 0.0333 0.0167 -0.1167 0.0167 -0.0333 0.0667 0.05 0.0333 0.0167 -0.2333 0.0167 -0.0333 0.0167 -0.0667 -0.0167 0.0333 0.0167 -0.05 -0.0167 0.0167 -0.05 0.0167 0.1 0.0333 0.0167 -0.05 0.0333 0.0167 -0.1333 -0.0167 0.1167 0.1 0.0833 0.0667 0.05 0.0167 0.0167 -0.7 0.0167 -0.0333 0.0667 0.05 0.0167 -0.0333 -0.0833 0.0333 0.0167 -0.1333 -0.8833"
"Everyone is apprehensive , there is some talk that April 9th and 10th are going to be bloody days .","0.1 0.05 -0.15 0.1 0.05 -0.15 0.05 -0.1 0.3 0.25 -0.05 0.05 -0.1 0.05 -0.35 0.15 0.1 0.05 -0.2 -0.85"
"Most people have n't gone to work the last few days , although it seems that the rest of Baghdad is ' normal ' ( if you can define what normal is ) .","0.0294 0.0882 0.0588 0.0294 -0.1471 0.0294 -0.0588 0.0882 0.0588 0.0294 -0.1765 0.0882 0.0588 0.0294 -0.2941 0.2059 0.0294 0.1471 0.0294 -0.0588 0.0588 0.0294 -0.2353 -0.0294 0.1176 0.0882 0.0588 0.0294 -0.1765 -0.0294 0.0294 -0.0588 -0.1176 -0.8529"
"There are rumours about preparations by slum dwellers for another looting spree against banks , governmental and public property similar to the one that took place last April , and I have already overheard youngsters in my neighbourhood joking about it and saying things like "" This time we will be the first to loot , we did n't get anything the last time "" .","0.0152 -0.0303 -0.0152 0.0152 -0.0303 0.0303 0.0152 -0.0455 0.0455 0.0303 0.0152 -0.1061 0.0152 -0.0303 0.0606 0.0455 0.0152 -0.0303 -0.0758 -0.1212 0.0303 0.0152 -0.0455 0.0152 -0.0303 -0.0152 0.0152 -0.0455 0.0758 0.0606 0.0455 0.0303 0.0152 -0.4848 0.0606 0.0303 0.0152 -0.0455 -0.0758 0.0152 -0.0303 0.0152 -0.0606 -0.0152 0.1212 0.1061 0.0152 0.0758 0.0606 0.0455 0.0303 0.0152 -0.1364 0.0152 -0.0303 0.0606 0.0455 0.0303 0.0152 -0.1061 -0.0152 0.0303 0.0152 -0.0606 -0.1818 -0.9697"
"Mosques are calling for donating blood , food , and medicine for Fallujah , and several convoys have already headed out for Fallujah , most of them returned later though .","0.0645 0.0323 -0.0968 0.0323 -0.0645 -0.0323 0.0323 -0.0645 0.0645 0.0323 -0.1613 0.0323 -0.2581 0.1935 0.1613 0.0323 0.0968 0.0645 0.0323 -0.5484 -0.0323 0.0323 -0.0645 0.129 0.0968 0.0323 -0.0645 -0.8065 -0.0323 -0.0645 -0.9032"
"What irritates me is this sudden false ' solidarity ' between Sunni and Shi'ite clerics , we all know that they would be glad to get at each other s throats when they have the chance , and Shia clerics were describing Fallujan insurgents as ' Ba'athists ' , ' Saddamites ' , ' Wahhabis ' , and ' terrorists ' just a few days ago .","0.0149 0.1045 -0.0149 0.0746 0.0597 0.0448 0.0299 0.0149 -0.1343 -0.0149 0.0597 0.0448 0.0149 -0.0299 -0.0896 0.0448 0.0299 -0.0149 -0.1493 0.0597 0.0448 0.0299 0.0149 -0.0746 0.0149 -0.0299 0.0597 0.0448 -0.0149 -0.0299 -0.0746 0.0299 0.0149 -0.1194 0.0149 -0.0299 0.0746 0.0597 0.0149 0.0299 0.0149 -0.3433 0.0149 -0.0299 0.1493 0.0149 -0.0746 -0.0149 0.0299 0.0149 -0.0597 -0.0149 0.0299 0.0149 -0.1194 -0.0149 0.0448 0.0299 0.0149 -0.194 -0.0149 0.0448 0.0299 0.0149 0.0149 -0.3582 -0.8657"
"So what happened ?","0.5 0.25 -0.75 -0.25"
"I guess it 's just the old new Arab ' Me against my brother , me and my brother against my cousin , me and my cousin against my enemy ' , or ' The enemy of my enemy is my friend ' thing going on again .","0.0208 -0.0417 0.8542 0.8333 0.8125 0.7917 0.7708 0.75 0.7292 0.0208 0.6875 0.0417 0.0208 -0.0625 0.0208 -0.1042 0.0417 0.0208 -0.0625 0.0417 0.0208 -0.125 0.0208 -0.2708 0.0417 0.0208 -0.0625 0.0417 0.0208 -0.125 -0.4167 0.2083 0.1875 0.1667 0.0208 0.125 0.0417 0.0208 -0.0625 0.0417 0.0208 -0.6458 -0.0208 -0.875 -0.0208 -0.0208 -0.0417 -0.9583"
"Speaking of Fallujah , we have only Al - Jazeera to rely on for our news from there .","0.2632 0.0526 -0.1053 -0.1579 0.0526 -0.3158 0.1579 0.1053 -0.0526 -0.2105 0.0526 -0.1053 -0.0526 0.1053 0.0526 -0.2105 0.0526 -0.1053 -0.6842"
"They have sent over their top reporter Ahmed Mansour to the town , and he is spouting all kinds of propaganda hourly reminding me of Al - Sahhaf .","0.069 0.0345 -0.1034 -0.0345 0.069 0.0345 -0.1379 -0.0345 -0.0345 0.069 0.0345 -0.3103 0.1379 0.1034 0.069 0.0345 -0.4828 0.0345 -0.069 0.0345 -0.069 -0.1724 -0.2069 -0.0345 0.0345 -0.1034 0.0345 -0.069 -0.8966"
""" They are targetting ambulances "" , "" American snipers are shooting children and pregnant women "" , and "" They are using cluster bombs against civilians "" is all you get to hear from him .","0.0811 0.0541 0.027 0.7027 -0.027 -0.0541 0.1351 0.1081 0.027 0.0541 0.027 -0.2162 -0.027 0.0541 0.027 -0.0811 -0.1351 0.1351 0.1081 0.0811 0.0541 0.027 -0.5135 0.027 -0.0541 0.027 -0.1081 -0.1351 0.027 -0.8108 0.027 -0.0541 0.027 -0.0541 0.027 -0.0541 -0.1892"
"He did once make an unforgivable error when he mentioned that Fallujan militants were shooting at the Marines from the roofs of mosques and houses in Hay Al - Golan , but of course that is okay for Al - Jazeera .","0.0714 0.0476 0.0238 -0.0952 0.0476 0.0238 -0.0714 0.0476 0.0238 -0.1429 0.0952 0.0238 0.0476 0.0238 -0.119 0.0476 0.0238 -0.0714 0.0476 0.0238 -0.1429 0.0238 -0.0476 0.0238 -0.0476 0.0952 0.0714 0.0476 -0.0238 -0.3571 0.1429 0.119 0.0952 -0.0238 0.0476 0.0238 -0.7857 0.0714 0.0476 -0.0238 -0.0952 -0.9048"
"Someone who called himself Abu Hafs from the Ibn Al - Khattab Brigades ( another new group ) was on Al - Jazeera describing the enormous casualties among the Marines and he sweared that American soldiers were mutilating the bodies of dead insurgents .","0.5 0.0227 -0.0455 -0.0227 -0.0455 -0.0227 0.1364 0.1136 0.0682 0.0455 -0.0227 0.0227 -0.2727 0.0682 0.0455 0.0227 -0.0909 -0.0227 0.0909 0.0682 0.0455 -0.0227 -0.5227 -0.5227 0.0455 0.0227 -0.0682 0.0455 0.0227 -0.0682 0.0455 0.0227 -0.2273 0.0909 0.0227 0.0455 0.0227 -0.1136 0.0227 -0.0455 0.0455 0.0227 -0.0682 -0.4773"
"Over 300 Iraqis are reported dead and 500 wounded in Fallujah alone .","0.0769 0.0769 0.1538 0.0769 -0.3846 -0.0769 0.0769 -0.2308 -0.0769 0.0769 -0.4615 -0.0769 -0.6154"
"Al - Iraqiyah tv said that ICDC were controlling Ramadi .","0.2727 0.0909 -0.1818 0.0909 -0.4545 0.2727 0.1818 0.0909 -0.3636 -0.0909 -0.5455"
"Azzaman newspaper mentioned an announcement signed by Abdul Aziz bin Muqrin , an Al - Qaeda operative in Saudi Arabia on an Islamic website ' the voice of Jihad ' , in which he stated that "" although mutilating dead bodies is not originally permitted in Islam , but in this case it is allowed if Muslims use it against infidels to deter them from committing criminal actions "" .","0.0143 0.0143 -0.0429 0.0143 -0.0286 -0.0143 0.0143 -0.0286 -0.0143 -0.0286 -0.0429 0.0714 0.0571 0.0286 -0.0143 0.0143 -0.1286 0.0286 0.0143 -0.0429 0.0429 0.0286 0.0143 -0.2571 0.0286 0.0143 -0.0429 0.0143 -0.0286 -0.0429 0.0571 0.0143 0.0286 0.0143 -0.4286 0.2714 0.2571 0.1 0.0857 0.0143 -0.0286 0.0429 0.0286 0.0143 0.1429 0.0143 -0.0286 -0.0429 0.0857 0.0286 0.0143 0.0429 0.0286 0.0143 -0.2857 0.0286 0.0143 -0.0429 -0.0143 0.0143 -0.0429 0.0143 -0.0714 -0.0143 0.0143 -0.0429 0.0143 -0.0286 -0.2 -0.9571"
"He added that "" America does not understand anything except the language of force and retaliation , they were kicked out of Somalia in humiliation after that soldier was dragged in Mogadishu for the whole world to see "" , and that "" the day will come when the dead bodies of Americans and Jews would be dragged , defiled , and stepped on in the Arabian peninsula together with their agents and supporters "" .","0.0132 -0.0263 0.0658 0.0526 0.0395 0.0263 0.0132 -0.0789 -0.0132 0.0263 0.0132 -0.0395 0.0132 -0.0263 0.0132 -0.0263 0.0395 0.0263 0.0132 -0.1579 0.0263 0.0132 -0.0395 0.0132 -0.0658 0.0526 0.0132 0.0263 0.0132 -0.1316 0.0132 -0.0263 0.0658 0.0263 0.0132 0.0263 0.0132 -0.1053 -0.4079 0.0921 0.0789 0.0658 0.0526 0.0132 0.0263 0.0132 -0.5132 0.1316 0.0263 0.0132 0.0921 0.0132 -0.0263 0.0132 -0.0263 0.0263 0.0132 -0.1447 0.0132 -0.0263 0.0263 0.0132 -0.0658 0.0526 0.0395 0.0263 0.0132 -0.0658 -0.1447 0.0263 0.0132 -0.0395 0.0132 -0.0263 -0.3684 -0.9737"
"Elena 's motorcycle tour through the region around Chernobyl has revived interest in one of the most serious nuclear disasters in history .","0.1304 -0.0435 0.0435 0.3043 0.087 0.0435 -0.1304 0.0435 -0.087 0.0435 -0.4783 -0.0435 0.0435 -0.087 0.2174 0.1739 0.0435 0.087 0.0435 -0.2609 0.0435 -0.3478 -0.5217"
"We all know what happened , but even to this day , there are many different versions and opinions on how it happened and what effect Chernobyl will have on the health of people affected by the fallout .","0.0513 -0.0256 -0.0769 0.0256 -0.0513 0.2051 0.1795 0.0769 0.0513 0.0256 0.0769 -0.0256 0.0256 -0.2821 0.0513 0.0256 -0.0769 0.0256 -0.0513 0.0769 0.0513 0.0256 -0.1538 0.1282 0.0256 0.0769 0.0513 0.0256 -0.1538 0.0513 0.0256 -0.0769 0.0256 -0.0513 -0.0256 0.0513 0.0256 -0.0769 -0.9231"
"UPDATE :","-0.5 -0.5"
"Now you can tour Chernobyl and write your own story .","0.2727 0.1818 0.0909 -0.3636 -0.0909 0.0909 -0.2727 0.1818 0.0909 -0.2727 -0.6364"
"This is not a post about fault - finding or assigning blame .","0.3077 0.2308 0.1538 0.0769 -0.3846 0.2308 0.1538 -0.0769 -0.3077 0.0769 -0.1538 -0.0769 -0.6154"
"It is a time to learn what happened and how it may affect the future .","0.1875 0.125 0.0625 -0.25 0.0625 -0.125 0.0625 -0.125 0.25 0.1875 0.125 0.0625 -0.3125 0.0625 -0.125 -0.75"
"There was a soothing authoritative UNSCEAR ( United Nations Scientific Committee on the Effects of Atomic Radiation ) report in 2000 on the health effects of Chernobyl confirming that there was no scientific evidence of any significant radiation - related health effects to most people exposed .","0.0213 -0.0426 0.3404 0.3191 0.2979 0.2766 0.0851 0.0213 0.0426 0.0213 -0.1064 0.0426 0.0213 -0.0638 0.0426 0.0213 -0.0638 -0.1489 -0.3617 0.0213 -0.4043 0.0638 0.0426 0.0213 -0.1277 0.0213 -0.0426 -0.1915 0.0426 0.0213 -0.0638 0.0426 0.0213 -0.0638 0.1489 0.1277 0.1064 0.0426 -0.0213 0.0426 0.0213 -0.1702 0.0426 0.0213 -0.0638 -0.0213 -0.9574"
"This was heavily promoted by the Australasian Radiation Protection Society in a press release titled THE MYTHS OF CHERNOBYL which contained the following :","0.125 0.0833 0.0417 -0.1667 0.2083 0.1667 0.125 0.0417 0.0417 -0.25 0.125 0.0833 0.0417 -0.4167 -0.0417 0.0417 -0.0833 0.0417 -0.0833 0.0417 -0.2917 0.0417 -0.0833 -0.8333"
"One of the most widespread myths of recent times is that the Chernobyl nuclear reactor accident in 1986 caused many thousands of extra cancer deaths in neighbouring regions , and that public health has been severely affected by exposure to radiation .","0.4286 0.0952 0.0714 0.0238 0.0238 -0.119 0.0476 0.0238 -0.0714 0.2143 0.1905 0.0952 0.0714 0.0238 0.0238 0.0714 0.0238 -0.0476 -0.4524 0.0238 -0.0476 0.0714 0.0476 0.0238 -0.0952 0.0476 0.0238 -0.2143 0.1905 0.1667 0.1429 0.0238 0.0952 0.0714 0.0476 0.0238 -0.4286 0.0238 -0.0476 0.0238 -0.0476 -0.5476"
